,number,value,datetime_start,datetime_complete,duration,params_alpha,params_decay_interval,params_decay_rate,params_gamma,params_initialization,params_max_steps,state
7753,7753,16514.25,2023-11-15 11:30:55.402515,2023-11-15 11:30:56.079561,0 days 00:00:00.677046,0.2,10,0.75,0.5,6,145,COMPLETE
7754,7754,19261.0,2023-11-15 11:30:56.082096,2023-11-15 11:30:56.729872,0 days 00:00:00.647776,0.2,10,0.75,0.9,0,147,COMPLETE
7755,7755,18992.75,2023-11-15 11:30:56.732198,2023-11-15 11:30:57.390754,0 days 00:00:00.658556,0.2,10,0.75,0.9,3,143,COMPLETE
7756,7756,18991.75,2023-11-15 11:30:57.393288,2023-11-15 11:30:58.045732,0 days 00:00:00.652444,0.1,10,0.75,0.8,2,88,COMPLETE
7757,7757,19066.75,2023-11-15 11:30:58.048250,2023-11-15 11:30:58.719457,0 days 00:00:00.671207,0.5,10,1.5,0.9,5,147,COMPLETE
7758,7758,18294.0,2023-11-15 11:30:58.722595,2023-11-15 11:30:59.378605,0 days 00:00:00.656010,0.2,20,1.25,0.9,0,138,COMPLETE
7759,7759,16572.75,2023-11-15 11:30:59.381070,2023-11-15 11:31:00.047838,0 days 00:00:00.666768,0.2,40,0.75,0.9,3,143,COMPLETE
7760,7760,19359.75,2023-11-15 11:31:00.050189,2023-11-15 11:31:00.716103,0 days 00:00:00.665914,0.2,10,1.0,0.9,0,148,COMPLETE
7761,7761,18823.5,2023-11-15 11:31:00.718548,2023-11-15 11:31:01.380897,0 days 00:00:00.662349,0.1,10,0.75,0.9,7,150,COMPLETE
7762,7762,19066.25,2023-11-15 11:31:01.383248,2023-11-15 11:31:02.065248,0 days 00:00:00.682000,0.2,10,0.75,0.8,2,141,COMPLETE
7763,7763,19359.75,2023-11-15 11:31:02.067606,2023-11-15 11:31:02.723188,0 days 00:00:00.655582,0.2,10,0.75,0.9,4,145,COMPLETE
7764,7764,19265.0,2023-11-15 11:31:02.725535,2023-11-15 11:31:03.375811,0 days 00:00:00.650276,0.2,10,0.5,0.9,0,145,COMPLETE
7765,7765,19066.25,2023-11-15 11:31:03.378270,2023-11-15 11:31:04.032816,0 days 00:00:00.654546,0.30000000000000004,10,0.75,0.9,5,140,COMPLETE
7766,7766,19261.0,2023-11-15 11:31:04.035568,2023-11-15 11:31:04.687656,0 days 00:00:00.652088,0.2,10,0.75,0.9,2,147,COMPLETE
7767,7767,18996.0,2023-11-15 11:31:04.690428,2023-11-15 11:31:05.352140,0 days 00:00:00.661712,0.1,10,1.0,0.9,2,137,COMPLETE
7768,7768,18394.75,2023-11-15 11:31:05.354845,2023-11-15 11:31:06.015322,0 days 00:00:00.660477,0.2,20,0.75,0.9,9,143,COMPLETE
7769,7769,0.0,2023-11-15 11:31:06.017872,2023-11-15 11:31:06.709094,0 days 00:00:00.691222,0.2,10,1.0,0.4,4,30,COMPLETE
7770,7770,19163.5,2023-11-15 11:31:06.711542,2023-11-15 11:31:07.365952,0 days 00:00:00.654410,0.2,10,1.25,0.8,0,150,COMPLETE
7771,7771,18779.25,2023-11-15 11:31:07.368394,2023-11-15 11:31:08.036289,0 days 00:00:00.667895,0.1,10,0.75,0.9,41,145,COMPLETE
7772,7772,19066.25,2023-11-15 11:31:08.039293,2023-11-15 11:31:08.718114,0 days 00:00:00.678821,0.2,10,0.75,0.9,6,141,COMPLETE
7773,7773,18926.25,2023-11-15 11:31:08.720612,2023-11-15 11:31:09.395313,0 days 00:00:00.674701,0.2,10,0.5,0.9,2,147,COMPLETE
7774,7774,18796.5,2023-11-15 11:31:09.397978,2023-11-15 11:31:10.070634,0 days 00:00:00.672656,0.7000000000000001,10,0.75,0.7000000000000001,0,143,COMPLETE
7775,7775,19110.25,2023-11-15 11:31:10.073360,2023-11-15 11:31:10.733476,0 days 00:00:00.660116,0.1,10,0.75,0.9,4,150,COMPLETE
7776,7776,13060.5,2023-11-15 11:31:10.736052,2023-11-15 11:31:11.464476,0 days 00:00:00.728424,0.2,10,0.25,0.1,2,147,COMPLETE
7777,7777,16225.0,2023-11-15 11:31:11.466875,2023-11-15 11:31:12.183782,0 days 00:00:00.716907,0.2,10,0.75,0.5,7,145,COMPLETE
7778,7778,18837.5,2023-11-15 11:31:12.186195,2023-11-15 11:31:12.841491,0 days 00:00:00.655296,0.2,10,0.75,0.9,0,133,COMPLETE
7779,7779,18390.5,2023-11-15 11:31:12.844030,2023-11-15 11:31:13.508541,0 days 00:00:00.664511,0.2,20,1.0,0.9,4,139,COMPLETE
7780,7780,19261.0,2023-11-15 11:31:13.510933,2023-11-15 11:31:14.158612,0 days 00:00:00.647679,0.1,10,1.25,0.9,3,143,COMPLETE
7781,7781,19171.5,2023-11-15 11:31:14.161074,2023-11-15 11:31:14.814845,0 days 00:00:00.653771,0.2,10,0.75,0.6,0,77,COMPLETE
7782,7782,19261.0,2023-11-15 11:31:14.817279,2023-11-15 11:31:15.488248,0 days 00:00:00.670969,0.30000000000000004,10,0.75,0.9,2,147,COMPLETE
7783,7783,18469.5,2023-11-15 11:31:15.491039,2023-11-15 11:31:16.185228,0 days 00:00:00.694189,0.6,10,0.75,0.9,35,141,COMPLETE
7784,7784,0.0,2023-11-15 11:31:16.188205,2023-11-15 11:31:16.805040,0 days 00:00:00.616835,0.2,10,0.75,0.9,6,1,COMPLETE
7785,7785,18772.75,2023-11-15 11:31:16.807492,2023-11-15 11:31:17.459324,0 days 00:00:00.651832,0.2,10,0.5,0.8,2,136,COMPLETE
7786,7786,16486.0,2023-11-15 11:31:17.461734,2023-11-15 11:31:18.132672,0 days 00:00:00.670938,0.1,50,0.75,0.9,4,148,COMPLETE
7787,7787,19292.25,2023-11-15 11:31:18.135216,2023-11-15 11:31:18.810086,0 days 00:00:00.674870,0.2,10,1.0,0.9,2,145,COMPLETE
7788,7788,18393.5,2023-11-15 11:31:18.812590,2023-11-15 11:31:19.468250,0 days 00:00:00.655660,0.2,20,0.75,0.9,0,150,COMPLETE
7789,7789,18992.75,2023-11-15 11:31:19.470838,2023-11-15 11:31:20.140934,0 days 00:00:00.670096,0.2,10,0.75,0.9,6,143,COMPLETE
7790,7790,18958.5,2023-11-15 11:31:20.143340,2023-11-15 11:31:20.799691,0 days 00:00:00.656351,0.30000000000000004,10,1.25,0.9,8,139,COMPLETE
7791,7791,19261.0,2023-11-15 11:31:20.802249,2023-11-15 11:31:21.451031,0 days 00:00:00.648782,0.2,10,0.75,0.7000000000000001,0,147,COMPLETE
7792,7792,18992.75,2023-11-15 11:31:21.453473,2023-11-15 11:31:22.132049,0 days 00:00:00.678576,0.2,10,0.75,0.9,4,143,COMPLETE
7793,7793,13116.5,2023-11-15 11:31:22.134441,2023-11-15 11:31:22.835263,0 days 00:00:00.700822,0.1,100,1.0,0.8,2,150,COMPLETE
7794,7794,19359.75,2023-11-15 11:31:22.837896,2023-11-15 11:31:23.493902,0 days 00:00:00.656006,0.2,10,0.75,0.9,0,145,COMPLETE
7795,7795,18972.0,2023-11-15 11:31:23.496508,2023-11-15 11:31:24.144074,0 days 00:00:00.647566,0.1,10,0.75,0.9,4,141,COMPLETE
7796,7796,18554.5,2023-11-15 11:31:24.146507,2023-11-15 11:31:24.801928,0 days 00:00:00.655421,0.2,20,0.75,0.9,2,147,COMPLETE
7797,7797,18647.0,2023-11-15 11:31:24.804831,2023-11-15 11:31:25.497917,0 days 00:00:00.693086,0.2,10,0.25,0.9,6,145,COMPLETE
7798,7798,18922.25,2023-11-15 11:31:25.500643,2023-11-15 11:31:26.166856,0 days 00:00:00.666213,0.2,10,1.0,0.9,11,139,COMPLETE
7799,7799,19185.25,2023-11-15 11:31:26.169331,2023-11-15 11:31:26.825936,0 days 00:00:00.656605,0.2,10,0.75,0.9,23,148,COMPLETE
7800,7800,19261.0,2023-11-15 11:31:26.828497,2023-11-15 11:31:27.482874,0 days 00:00:00.654377,0.30000000000000004,10,0.75,0.9,0,143,COMPLETE
7801,7801,18970.5,2023-11-15 11:31:27.485461,2023-11-15 11:31:28.145838,0 days 00:00:00.660377,0.1,10,0.5,0.9,3,136,COMPLETE
7802,7802,19066.25,2023-11-15 11:31:28.148346,2023-11-15 11:31:28.801320,0 days 00:00:00.652974,0.2,10,0.75,0.8,2,141,COMPLETE
7803,7803,19111.25,2023-11-15 11:31:28.803940,2023-11-15 11:31:29.482685,0 days 00:00:00.678745,0.2,10,0.75,0.9,5,150,COMPLETE
7804,7804,19270.0,2023-11-15 11:31:29.485141,2023-11-15 11:31:30.140724,0 days 00:00:00.655583,0.2,10,1.25,0.9,0,145,COMPLETE
7805,7805,19261.0,2023-11-15 11:31:30.143209,2023-11-15 11:31:30.794622,0 days 00:00:00.651413,0.2,10,0.75,0.9,9,147,COMPLETE
7806,7806,18394.75,2023-11-15 11:31:30.796960,2023-11-15 11:31:31.457322,0 days 00:00:00.660362,0.4,20,0.75,0.9,2,142,COMPLETE
7807,7807,19261.0,2023-11-15 11:31:31.459785,2023-11-15 11:31:32.124334,0 days 00:00:00.664549,0.1,10,0.5,0.9,4,147,COMPLETE
7808,7808,19261.0,2023-11-15 11:31:32.126754,2023-11-15 11:31:32.791966,0 days 00:00:00.665212,0.2,10,1.0,0.8,0,144,COMPLETE
7809,7809,18985.25,2023-11-15 11:31:32.794574,2023-11-15 11:31:33.450453,0 days 00:00:00.655879,0.2,10,0.75,0.9,7,138,COMPLETE
7810,7810,19082.5,2023-11-15 11:31:33.452951,2023-11-15 11:31:34.110916,0 days 00:00:00.657965,0.1,10,0.75,0.9,2,150,COMPLETE
7811,7811,17933.0,2023-11-15 11:31:34.113459,2023-11-15 11:31:34.776775,0 days 00:00:00.663316,0.2,10,0.75,0.9,4,22,COMPLETE
7812,7812,19359.75,2023-11-15 11:31:34.779187,2023-11-15 11:31:35.432988,0 days 00:00:00.653801,0.2,10,0.75,0.30000000000000004,0,145,COMPLETE
7813,7813,14893.0,2023-11-15 11:31:35.435631,2023-11-15 11:31:36.141619,0 days 00:00:00.705988,0.2,60,0.75,0.9,2,141,COMPLETE
7814,7814,17127.5,2023-11-15 11:31:36.144080,2023-11-15 11:31:36.809115,0 days 00:00:00.665035,0.2,10,1.0,0.6,5,147,COMPLETE
7815,7815,18394.75,2023-11-15 11:31:36.811600,2023-11-15 11:31:37.474488,0 days 00:00:00.662888,0.2,20,0.75,0.9,0,143,COMPLETE
7816,7816,13351.75,2023-11-15 11:31:37.476974,2023-11-15 11:31:38.181470,0 days 00:00:00.704496,0.1,10,1.25,0.5,3,148,COMPLETE
7817,7817,18530.0,2023-11-15 11:31:38.183882,2023-11-15 11:31:38.848154,0 days 00:00:00.664272,0.2,10,0.75,0.9,6,99,COMPLETE
7818,7818,19064.75,2023-11-15 11:31:38.850971,2023-11-15 11:31:39.517233,0 days 00:00:00.666262,0.2,10,0.75,0.9,0,139,COMPLETE
7819,7819,14482.0,2023-11-15 11:31:39.519782,2023-11-15 11:31:40.228382,0 days 00:00:00.708600,0.30000000000000004,70,0.25,0.9,2,150,COMPLETE
7820,7820,18897.75,2023-11-15 11:31:40.230781,2023-11-15 11:31:40.901729,0 days 00:00:00.670948,0.2,10,0.75,0.8,4,145,COMPLETE
7821,7821,16847.5,2023-11-15 11:31:40.904239,2023-11-15 11:31:41.584070,0 days 00:00:00.679831,0.1,30,1.0,0.9,8,141,COMPLETE
7822,7822,19265.0,2023-11-15 11:31:41.586565,2023-11-15 11:31:42.244646,0 days 00:00:00.658081,0.2,10,0.5,0.9,2,145,COMPLETE
7823,7823,19038.75,2023-11-15 11:31:42.247178,2023-11-15 11:31:42.930445,0 days 00:00:00.683267,0.5,10,0.75,0.9,0,147,COMPLETE
7824,7824,18992.75,2023-11-15 11:31:42.932877,2023-11-15 11:31:43.604720,0 days 00:00:00.671843,0.2,10,0.75,0.9,4,143,COMPLETE
7825,7825,18874.5,2023-11-15 11:31:43.607818,2023-11-15 11:31:44.264732,0 days 00:00:00.656914,0.1,10,0.75,0.9,2,135,COMPLETE
7826,7826,19357.0,2023-11-15 11:31:44.267142,2023-11-15 11:31:44.926829,0 days 00:00:00.659687,0.2,10,0.75,0.9,32,148,COMPLETE
7827,7827,4355.0,2023-11-15 11:31:44.929240,2023-11-15 11:31:45.700772,0 days 00:00:00.771532,0.30000000000000004,10,1.25,0.4,5,116,COMPLETE
7828,7828,19261.0,2023-11-15 11:31:45.703346,2023-11-15 11:31:46.369728,0 days 00:00:00.666382,0.2,10,1.0,0.9,0,150,COMPLETE
7829,7829,18857.75,2023-11-15 11:31:46.382372,2023-11-15 11:31:47.052140,0 days 00:00:00.669768,0.2,10,0.75,0.8,2,139,COMPLETE
7830,7830,14674.5,2023-11-15 11:31:47.055217,2023-11-15 11:31:47.767915,0 days 00:00:00.712698,0.8,20,0.75,0.9,7,143,COMPLETE
7831,7831,19350.75,2023-11-15 11:31:47.770268,2023-11-15 11:31:48.432421,0 days 00:00:00.662153,0.1,10,0.75,0.9,3,145,COMPLETE
7832,7832,12849.0,2023-11-15 11:31:48.435038,2023-11-15 11:31:49.135723,0 days 00:00:00.700685,0.2,90,0.5,0.9,0,141,COMPLETE
7833,7833,19261.0,2023-11-15 11:31:49.138260,2023-11-15 11:31:49.817892,0 days 00:00:00.679632,0.2,10,0.75,0.9,5,147,COMPLETE
7834,7834,19161.25,2023-11-15 11:31:49.820444,2023-11-15 11:31:50.481603,0 days 00:00:00.661159,0.2,10,1.0,0.7000000000000001,2,137,COMPLETE
7835,7835,18785.5,2023-11-15 11:31:50.484156,2023-11-15 11:31:51.211592,0 days 00:00:00.727436,0.2,10,0.75,0.9,10,150,COMPLETE
7836,7836,19359.75,2023-11-15 11:31:51.214172,2023-11-15 11:31:51.879912,0 days 00:00:00.665740,0.1,10,0.75,0.9,0,145,COMPLETE
7837,7837,19093.75,2023-11-15 11:31:51.882438,2023-11-15 11:31:52.548211,0 days 00:00:00.665773,0.2,10,0.75,0.9,4,142,COMPLETE
7838,7838,19169.0,2023-11-15 11:31:52.550669,2023-11-15 11:31:53.225830,0 days 00:00:00.675161,0.2,10,1.25,0.9,2,147,COMPLETE
7839,7839,18982.5,2023-11-15 11:31:53.228268,2023-11-15 11:31:53.890608,0 days 00:00:00.662340,0.30000000000000004,10,0.75,0.9,6,144,COMPLETE
7840,7840,19261.0,2023-11-15 11:31:53.893112,2023-11-15 11:31:54.546506,0 days 00:00:00.653394,0.2,10,0.75,0.2,0,140,COMPLETE
7841,7841,19163.75,2023-11-15 11:31:54.549197,2023-11-15 11:31:55.197830,0 days 00:00:00.648633,0.1,10,1.5,0.9,3,147,COMPLETE
7842,7842,17384.25,2023-11-15 11:31:55.200333,2023-11-15 11:31:55.889704,0 days 00:00:00.689371,0.2,10,0.25,0.8,66,143,COMPLETE
7843,7843,18393.5,2023-11-15 11:31:55.892841,2023-11-15 11:31:56.578609,0 days 00:00:00.685768,0.2,20,0.75,0.9,8,150,COMPLETE
7844,7844,18980.5,2023-11-15 11:31:56.581146,2023-11-15 11:31:57.256080,0 days 00:00:00.674934,0.4,10,0.75,0.8,2,145,COMPLETE
7845,7845,19161.25,2023-11-15 11:31:57.258528,2023-11-15 11:31:57.910799,0 days 00:00:00.652271,0.2,10,0.5,0.5,0,138,COMPLETE
7846,7846,9922.0,2023-11-15 11:31:57.913252,2023-11-15 11:31:58.651091,0 days 00:00:00.737839,0.2,10,1.0,0.30000000000000004,5,147,COMPLETE
7847,7847,18973.0,2023-11-15 11:31:58.653735,2023-11-15 11:31:59.317158,0 days 00:00:00.663423,0.2,10,0.75,0.9,2,141,COMPLETE
7848,7848,17934.75,2023-11-15 11:31:59.319731,2023-11-15 11:32:00.008064,0 days 00:00:00.688333,0.1,10,0.75,0.9,55,145,COMPLETE
7849,7849,16583.5,2023-11-15 11:32:00.010500,2023-11-15 11:32:00.692341,0 days 00:00:00.681841,0.2,20,0.75,0.6,4,134,COMPLETE
7850,7850,19270.0,2023-11-15 11:32:00.694758,2023-11-15 11:32:01.351510,0 days 00:00:00.656752,0.1,10,1.25,0.9,0,148,COMPLETE
7851,7851,19111.25,2023-11-15 11:32:01.354276,2023-11-15 11:32:02.017999,0 days 00:00:00.663723,0.2,10,0.75,0.9,6,150,COMPLETE
7852,7852,16854.0,2023-11-15 11:32:02.020565,2023-11-15 11:32:02.692918,0 days 00:00:00.672353,0.2,10,0.75,0.4,2,143,COMPLETE
7853,7853,19163.5,2023-11-15 11:32:02.695558,2023-11-15 11:32:03.389975,0 days 00:00:00.694417,0.30000000000000004,10,1.0,0.9,4,140,COMPLETE
7854,7854,19359.75,2023-11-15 11:32:03.392456,2023-11-15 11:32:04.050849,0 days 00:00:00.658393,0.2,10,0.75,0.9,0,145,COMPLETE
7855,7855,19261.0,2023-11-15 11:32:04.053278,2023-11-15 11:32:04.702275,0 days 00:00:00.648997,0.2,10,1.0,0.9,2,147,COMPLETE
7856,7856,19091.75,2023-11-15 11:32:04.704934,2023-11-15 11:32:05.369031,0 days 00:00:00.664097,0.1,10,0.75,0.9,4,143,COMPLETE
7857,7857,18299.5,2023-11-15 11:32:05.372026,2023-11-15 11:32:06.052645,0 days 00:00:00.680619,0.2,20,0.5,0.9,13,150,COMPLETE
7858,7858,17274.0,2023-11-15 11:32:06.055628,2023-11-15 11:32:06.786666,0 days 00:00:00.731038,0.2,10,0.75,0.9,77,141,COMPLETE
7859,7859,18952.5,2023-11-15 11:32:06.790152,2023-11-15 11:32:07.484642,0 days 00:00:00.694490,0.2,10,0.75,0.7000000000000001,8,147,COMPLETE
7860,7860,19067.0,2023-11-15 11:32:07.487082,2023-11-15 11:32:08.184564,0 days 00:00:00.697482,0.2,10,1.25,0.9,0,137,COMPLETE
7861,7861,19163.5,2023-11-15 11:32:08.187669,2023-11-15 11:32:08.864837,0 days 00:00:00.677168,0.1,10,0.75,0.9,2,144,COMPLETE
7862,7862,19261.0,2023-11-15 11:32:08.867479,2023-11-15 11:32:09.533636,0 days 00:00:00.666157,0.2,10,0.75,0.9,6,147,COMPLETE
7863,7863,18874.75,2023-11-15 11:32:09.536134,2023-11-15 11:32:10.229794,0 days 00:00:00.693660,0.2,10,0.75,0.8,3,142,COMPLETE
7864,7864,19261.0,2023-11-15 11:32:10.232234,2023-11-15 11:32:10.902667,0 days 00:00:00.670433,0.1,10,1.0,0.9,0,150,COMPLETE
7865,7865,11917.0,2023-11-15 11:32:10.905658,2023-11-15 11:32:11.631334,0 days 00:00:00.725676,0.30000000000000004,10,0.75,0.5,2,139,COMPLETE
7866,7866,18970.25,2023-11-15 11:32:11.633687,2023-11-15 11:32:12.301375,0 days 00:00:00.667688,0.2,10,0.5,0.9,4,144,COMPLETE
7867,7867,19260.75,2023-11-15 11:32:12.303771,2023-11-15 11:32:12.968320,0 days 00:00:00.664549,0.2,10,0.75,0.9,0,85,COMPLETE
7868,7868,14434.25,2023-11-15 11:32:12.970957,2023-11-15 11:32:13.686648,0 days 00:00:00.715691,0.2,80,0.25,0.9,6,147,COMPLETE
7869,7869,18487.75,2023-11-15 11:32:13.689797,2023-11-15 11:32:14.348688,0 days 00:00:00.658891,0.2,20,0.75,0.8,10,132,COMPLETE
7870,7870,19350.75,2023-11-15 11:32:14.351076,2023-11-15 11:32:15.017872,0 days 00:00:00.666796,0.1,10,0.75,0.9,3,145,COMPLETE
7871,7871,19261.0,2023-11-15 11:32:15.020332,2023-11-15 11:32:15.680906,0 days 00:00:00.660574,0.2,10,1.25,0.9,0,141,COMPLETE
7872,7872,18795.0,2023-11-15 11:32:15.683426,2023-11-15 11:32:16.358987,0 days 00:00:00.675561,0.2,10,1.0,0.6,2,150,COMPLETE
7873,7873,19359.75,2023-11-15 11:32:16.361510,2023-11-15 11:32:17.036801,0 days 00:00:00.675291,0.2,10,0.75,0.9,4,145,COMPLETE
7874,7874,18985.25,2023-11-15 11:32:17.039744,2023-11-15 11:32:17.712828,0 days 00:00:00.673084,0.1,10,0.75,0.9,7,138,COMPLETE
7875,7875,19261.0,2023-11-15 11:32:17.715268,2023-11-15 11:32:18.380661,0 days 00:00:00.665393,0.30000000000000004,10,0.75,0.9,2,147,COMPLETE
7876,7876,18394.75,2023-11-15 11:32:18.383038,2023-11-15 11:32:19.053170,0 days 00:00:00.670132,0.2,20,0.75,0.9,0,143,COMPLETE
7877,7877,14026.25,2023-11-15 11:32:19.056357,2023-11-15 11:32:19.757849,0 days 00:00:00.701492,0.2,10,0.75,0.1,4,148,COMPLETE
7878,7878,18953.25,2023-11-15 11:32:19.760339,2023-11-15 11:32:20.439827,0 days 00:00:00.679488,0.2,10,1.0,0.9,2,141,COMPLETE
7879,7879,19112.0,2023-11-15 11:32:20.442289,2023-11-15 11:32:21.100053,0 days 00:00:00.657764,0.4,10,0.75,0.8,0,145,COMPLETE
7880,7880,18079.0,2023-11-15 11:32:21.102682,2023-11-15 11:32:21.794767,0 days 00:00:00.692085,0.2,10,0.75,0.9,6,136,COMPLETE
7881,7881,19082.5,2023-11-15 11:32:21.797137,2023-11-15 11:32:22.480011,0 days 00:00:00.682874,0.2,10,0.75,0.9,2,150,COMPLETE
7882,7882,17502.75,2023-11-15 11:32:22.482433,2023-11-15 11:32:23.174669,0 days 00:00:00.692236,0.6,10,0.75,0.9,4,93,COMPLETE
7883,7883,19261.0,2023-11-15 11:32:23.177377,2023-11-15 11:32:23.872701,0 days 00:00:00.695324,0.1,10,1.0,0.9,0,143,COMPLETE
7884,7884,19163.5,2023-11-15 11:32:23.875226,2023-11-15 11:32:24.559467,0 days 00:00:00.684241,0.5,10,1.25,0.9,2,147,COMPLETE
7885,7885,19066.25,2023-11-15 11:32:24.561953,2023-11-15 11:32:25.230390,0 days 00:00:00.668437,0.2,10,0.75,0.9,8,140,COMPLETE
7886,7886,1050.0,2023-11-15 11:32:25.232883,2023-11-15 11:32:26.123226,0 days 00:00:00.890343,0.2,10,1.75,0.9,94,145,COMPLETE
7887,7887,18995.25,2023-11-15 11:32:26.125765,2023-11-15 11:32:26.792229,0 days 00:00:00.666464,0.1,10,0.5,0.9,5,143,COMPLETE
7888,7888,18488.0,2023-11-15 11:32:26.794780,2023-11-15 11:32:27.463117,0 days 00:00:00.668337,0.2,20,0.75,0.9,0,148,COMPLETE
7889,7889,13834.5,2023-11-15 11:32:27.465724,2023-11-15 11:32:28.195427,0 days 00:00:00.729703,0.2,10,0.75,0.8,21,138,COMPLETE
7890,7890,19164.25,2023-11-15 11:32:28.197858,2023-11-15 11:32:28.880625,0 days 00:00:00.682767,0.2,10,0.5,0.9,2,150,COMPLETE
7891,7891,19350.75,2023-11-15 11:32:28.883500,2023-11-15 11:32:29.573895,0 days 00:00:00.690395,0.1,10,0.75,0.9,4,145,COMPLETE
7892,7892,19261.0,2023-11-15 11:32:29.576356,2023-11-15 11:32:30.250144,0 days 00:00:00.673788,0.2,10,2.0,0.7000000000000001,0,140,COMPLETE
7893,7893,13572.0,2023-11-15 11:32:30.252689,2023-11-15 11:32:30.963673,0 days 00:00:00.710984,0.30000000000000004,10,1.0,0.4,2,147,COMPLETE
7894,7894,19093.75,2023-11-15 11:32:30.966464,2023-11-15 11:32:31.660708,0 days 00:00:00.694244,0.2,10,0.75,0.9,6,142,COMPLETE
7895,7895,15302.5,2023-11-15 11:32:31.664181,2023-11-15 11:32:32.367425,0 days 00:00:00.703244,0.2,70,0.75,0.9,4,145,COMPLETE
7896,7896,18872.5,2023-11-15 11:32:32.369787,2023-11-15 11:32:33.052779,0 days 00:00:00.682992,0.2,10,1.25,0.9,19,150,COMPLETE
7897,7897,8777.25,2023-11-15 11:32:33.056028,2023-11-15 11:32:33.835593,0 days 00:00:00.779565,0.2,10,0.75,0.5,9,143,COMPLETE
7898,7898,19261.0,2023-11-15 11:32:33.838349,2023-11-15 11:32:34.512282,0 days 00:00:00.673933,0.1,10,0.75,0.9,0,147,COMPLETE
7899,7899,18307.5,2023-11-15 11:32:34.514743,2023-11-15 11:32:35.204757,0 days 00:00:00.690014,0.2,10,0.75,0.9,62,140,COMPLETE
7900,7900,17987.5,2023-11-15 11:32:35.207635,2023-11-15 11:32:35.891195,0 days 00:00:00.683560,0.30000000000000004,20,0.5,0.9,2,136,COMPLETE
7901,7901,15841.5,2023-11-15 11:32:35.893649,2023-11-15 11:32:36.591719,0 days 00:00:00.698070,0.2,10,0.25,0.30000000000000004,4,147,COMPLETE
7902,7902,13528.75,2023-11-15 11:32:36.594159,2023-11-15 11:32:37.310487,0 days 00:00:00.716328,0.1,40,0.75,0.6,2,144,COMPLETE
7903,7903,0.0,2023-11-15 11:32:37.313281,2023-11-15 11:32:37.997849,0 days 00:00:00.684568,0.2,10,1.0,0.9,6,26,COMPLETE
7904,7904,19163.75,2023-11-15 11:32:38.000297,2023-11-15 11:32:38.685180,0 days 00:00:00.684883,0.2,10,1.25,0.8,0,142,COMPLETE
7905,7905,19082.5,2023-11-15 11:32:38.687892,2023-11-15 11:32:39.353857,0 days 00:00:00.665965,0.2,10,0.75,0.9,2,150,COMPLETE
7906,7906,19261.0,2023-11-15 11:32:39.357149,2023-11-15 11:32:40.019389,0 days 00:00:00.662240,0.1,10,0.75,0.9,4,147,COMPLETE
7907,7907,18321.5,2023-11-15 11:32:40.022309,2023-11-15 11:32:40.695408,0 days 00:00:00.673099,0.2,20,0.75,0.9,12,145,COMPLETE
7908,7908,19171.5,2023-11-15 11:32:40.697926,2023-11-15 11:32:41.385762,0 days 00:00:00.687836,0.2,10,0.75,0.9,0,141,COMPLETE
7909,7909,18992.25,2023-11-15 11:32:41.388289,2023-11-15 11:32:42.093987,0 days 00:00:00.705698,0.2,10,1.0,0.8,8,138,COMPLETE
7910,7910,19083.25,2023-11-15 11:32:42.096398,2023-11-15 11:32:42.790528,0 days 00:00:00.694130,0.1,10,0.75,0.7000000000000001,3,147,COMPLETE
7911,7911,18992.75,2023-11-15 11:32:42.793493,2023-11-15 11:32:43.498851,0 days 00:00:00.705358,0.2,10,0.75,0.9,6,143,COMPLETE
7912,7912,19066.0,2023-11-15 11:32:43.501591,2023-11-15 11:32:44.206387,0 days 00:00:00.704796,0.30000000000000004,10,0.75,0.9,0,134,COMPLETE
7913,7913,11858.25,2023-11-15 11:32:44.208983,2023-11-15 11:32:44.980151,0 days 00:00:00.771168,0.2,10,0.75,0.2,2,150,COMPLETE
7914,7914,16581.25,2023-11-15 11:32:44.982637,2023-11-15 11:32:45.694939,0 days 00:00:00.712302,0.2,50,0.5,0.9,4,145,COMPLETE
7915,7915,19171.5,2023-11-15 11:32:45.707412,2023-11-15 11:32:46.415806,0 days 00:00:00.708394,0.2,10,0.75,0.9,0,141,COMPLETE
7916,7916,19171.25,2023-11-15 11:32:46.418357,2023-11-15 11:32:47.122474,0 days 00:00:00.704117,0.1,10,1.0,0.9,2,147,COMPLETE
7917,7917,17923.25,2023-11-15 11:32:47.125510,2023-11-15 11:32:47.862739,0 days 00:00:00.737229,0.2,20,0.25,0.9,5,110,COMPLETE
7918,7918,19163.5,2023-11-15 11:32:47.865310,2023-11-15 11:32:48.586326,0 days 00:00:00.721016,0.2,10,0.75,0.9,2,144,COMPLETE
7919,7919,19271.0,2023-11-15 11:32:48.589459,2023-11-15 11:32:49.332979,0 days 00:00:00.743520,0.2,10,0.75,0.9,0,148,COMPLETE
7920,7920,17364.0,2023-11-15 11:32:49.335418,2023-11-15 11:32:50.030314,0 days 00:00:00.694896,0.2,30,1.25,0.9,4,139,COMPLETE
7921,7921,19197.25,2023-11-15 11:32:50.032784,2023-11-15 11:32:50.701162,0 days 00:00:00.668378,0.1,10,0.75,0.9,7,143,COMPLETE
7922,7922,19132.0,2023-11-15 11:32:50.703660,2023-11-15 11:32:51.368633,0 days 00:00:00.664973,0.2,10,1.0,0.9,2,150,COMPLETE
