,number,value,datetime_start,datetime_complete,duration,params_alpha,params_decay_interval,params_decay_rate,params_gamma,params_initialization,params_max_steps,state
9391,9391,18398.25,2023-11-15 14:28:45.695691,2023-11-15 14:28:46.521282,0 days 00:00:00.825591,0.7000000000000001,10,1.25,0.9,21,99,COMPLETE
9392,9392,18112.5,2023-11-15 14:28:46.524145,2023-11-15 14:28:47.341255,0 days 00:00:00.817110,0.8,10,1.25,0.8,23,95,COMPLETE
9393,9393,18209.0,2023-11-15 14:28:47.344041,2023-11-15 14:28:48.165176,0 days 00:00:00.821135,0.8,10,1.25,0.8,12,89,COMPLETE
9394,9394,17561.0,2023-11-15 14:28:48.168677,2023-11-15 14:28:49.012842,0 days 00:00:00.844165,0.8,20,1.5,0.8,62,98,COMPLETE
9395,9395,18210.75,2023-11-15 14:28:49.016025,2023-11-15 14:28:49.831516,0 days 00:00:00.815491,0.8,10,1.75,0.8,15,100,COMPLETE
9396,9396,18218.0,2023-11-15 14:28:49.834509,2023-11-15 14:28:50.662132,0 days 00:00:00.827623,0.8,10,1.25,0.8,18,97,COMPLETE
9397,9397,18305.0,2023-11-15 14:28:50.665094,2023-11-15 14:28:51.477752,0 days 00:00:00.812658,0.9,10,1.0,0.8,5,96,COMPLETE
9398,9398,13925.5,2023-11-15 14:28:51.480903,2023-11-15 14:28:52.340834,0 days 00:00:00.859931,0.8,80,1.25,0.7000000000000001,16,99,COMPLETE
9399,9399,18399.25,2023-11-15 14:28:52.343669,2023-11-15 14:28:53.219406,0 days 00:00:00.875737,0.8,10,2.5,0.8,8,100,COMPLETE
9400,9400,18023.5,2023-11-15 14:28:53.222473,2023-11-15 14:28:54.038118,0 days 00:00:00.815645,0.8,10,1.25,0.8,12,98,COMPLETE
9401,9401,18400.0,2023-11-15 14:28:54.041053,2023-11-15 14:28:54.877297,0 days 00:00:00.836244,0.8,10,1.25,0.9,19,94,COMPLETE
9402,9402,18028.0,2023-11-15 14:28:54.880853,2023-11-15 14:28:55.857463,0 days 00:00:00.976610,0.7000000000000001,10,1.25,0.8,2,96,COMPLETE
9403,9403,18214.0,2023-11-15 14:28:55.860507,2023-11-15 14:28:56.922222,0 days 00:00:01.061715,0.8,10,3.0,0.8,10,98,COMPLETE
9404,9404,18305.75,2023-11-15 14:28:56.926815,2023-11-15 14:28:58.003906,0 days 00:00:01.077091,0.8,10,1.5,0.8,27,100,COMPLETE
9405,9405,17947.75,2023-11-15 14:28:58.006608,2023-11-15 14:28:58.836568,0 days 00:00:00.829960,0.8,20,1.25,0.8,14,92,COMPLETE
9406,9406,18218.0,2023-11-15 14:28:58.839408,2023-11-15 14:28:59.668501,0 days 00:00:00.829093,0.8,10,1.25,0.8,22,97,COMPLETE
9407,9407,17743.75,2023-11-15 14:28:59.671474,2023-11-15 14:29:00.524747,0 days 00:00:00.853273,0.8,10,2.0,0.8,6,95,COMPLETE
9408,9408,14517.25,2023-11-15 14:29:00.528085,2023-11-15 14:29:01.439042,0 days 00:00:00.910957,0.1,10,1.25,0.8,17,100,COMPLETE
9409,9409,18023.5,2023-11-15 14:29:01.441788,2023-11-15 14:29:02.257258,0 days 00:00:00.815470,0.8,10,1.25,0.8,4,98,COMPLETE
9410,9410,18217.25,2023-11-15 14:29:02.260502,2023-11-15 14:29:03.083524,0 days 00:00:00.823022,0.8,10,1.25,0.9,20,97,COMPLETE
9411,9411,17588.5,2023-11-15 14:29:03.086498,2023-11-15 14:29:03.936698,0 days 00:00:00.850200,0.8,10,1.0,0.1,16,100,COMPLETE
9412,9412,17930.5,2023-11-15 14:29:03.939402,2023-11-15 14:29:04.797273,0 days 00:00:00.857871,0.9,10,1.5,0.8,8,98,COMPLETE
9413,9413,17746.5,2023-11-15 14:29:04.799991,2023-11-15 14:29:05.621683,0 days 00:00:00.821692,0.8,10,1.25,0.7000000000000001,14,95,COMPLETE
9414,9414,18681.25,2023-11-15 14:29:05.624477,2023-11-15 14:29:06.442939,0 days 00:00:00.818462,0.8,10,1.25,0.8,18,99,COMPLETE
9415,9415,18394.5,2023-11-15 14:29:06.445760,2023-11-15 14:29:07.264547,0 days 00:00:00.818787,0.8,10,1.25,0.8,12,96,COMPLETE
9416,9416,18399.5,2023-11-15 14:29:07.267909,2023-11-15 14:29:08.106311,0 days 00:00:00.838402,0.8,10,1.25,0.8,24,100,COMPLETE
9417,9417,17650.0,2023-11-15 14:29:08.109529,2023-11-15 14:29:08.953246,0 days 00:00:00.843717,0.8,20,1.0,0.8,10,93,COMPLETE
9418,9418,199.5,2023-11-15 14:29:08.956010,2023-11-15 14:29:10.032560,0 days 00:00:01.076550,0.8,10,1.25,0.8,0,98,COMPLETE
9419,9419,18307.75,2023-11-15 14:29:10.035684,2023-11-15 14:29:11.050097,0 days 00:00:01.014413,0.7000000000000001,10,1.25,0.8,20,97,COMPLETE
9420,9420,18024.0,2023-11-15 14:29:11.054038,2023-11-15 14:29:12.063152,0 days 00:00:01.009114,0.8,10,1.75,0.9,15,100,COMPLETE
9421,9421,18209.25,2023-11-15 14:29:12.066803,2023-11-15 14:29:13.087295,0 days 00:00:01.020492,0.8,10,1.25,0.7000000000000001,4,98,COMPLETE
9422,9422,17709.25,2023-11-15 14:29:13.090244,2023-11-15 14:29:14.061467,0 days 00:00:00.971223,0.8,10,0.25,0.8,33,95,COMPLETE
9423,9423,18398.5,2023-11-15 14:29:14.064639,2023-11-15 14:29:14.894762,0 days 00:00:00.830123,0.8,10,1.5,0.8,18,98,COMPLETE
9424,9424,18492.5,2023-11-15 14:29:14.897629,2023-11-15 14:29:15.718351,0 days 00:00:00.820722,0.8,10,1.25,0.8,6,100,COMPLETE
9425,9425,18025.5,2023-11-15 14:29:15.721236,2023-11-15 14:29:16.551799,0 days 00:00:00.830563,0.8,10,1.25,0.8,21,83,COMPLETE
9426,9426,18207.75,2023-11-15 14:29:16.554574,2023-11-15 14:29:17.387255,0 days 00:00:00.832681,0.9,10,1.25,0.8,13,96,COMPLETE
9427,9427,16007.0,2023-11-15 14:29:17.394262,2023-11-15 14:29:18.230361,0 days 00:00:00.836099,0.8,50,1.25,0.5,8,91,COMPLETE
9428,9428,18120.25,2023-11-15 14:29:18.233274,2023-11-15 14:29:19.046703,0 days 00:00:00.813429,0.8,10,1.5,0.6,16,98,COMPLETE
9429,9429,17844.0,2023-11-15 14:29:19.049714,2023-11-15 14:29:19.871883,0 days 00:00:00.822169,0.7000000000000001,20,1.0,0.8,3,94,COMPLETE
9430,9430,18399.0,2023-11-15 14:29:19.874777,2023-11-15 14:29:20.721937,0 days 00:00:00.847160,0.8,10,1.25,0.8,11,100,COMPLETE
9431,9431,17934.5,2023-11-15 14:29:20.725091,2023-11-15 14:29:21.542888,0 days 00:00:00.817797,0.8,10,1.25,0.8,19,74,COMPLETE
9432,9432,18300.75,2023-11-15 14:29:21.545741,2023-11-15 14:29:22.408505,0 days 00:00:00.862764,0.8,10,1.25,0.9,14,96,COMPLETE
9433,9433,18022.0,2023-11-15 14:29:22.411426,2023-11-15 14:29:23.234218,0 days 00:00:00.822792,0.8,10,1.0,0.8,22,98,COMPLETE
9434,9434,18223.75,2023-11-15 14:29:23.237492,2023-11-15 14:29:24.081723,0 days 00:00:00.844231,0.6,10,1.25,0.8,16,100,COMPLETE
9435,9435,18218.0,2023-11-15 14:29:24.084699,2023-11-15 14:29:24.924808,0 days 00:00:00.840109,0.8,10,1.25,0.8,30,97,COMPLETE
9436,9436,18209.75,2023-11-15 14:29:24.927882,2023-11-15 14:29:25.744610,0 days 00:00:00.816728,0.8,10,1.5,0.8,6,99,COMPLETE
9437,9437,18202.0,2023-11-15 14:29:25.747945,2023-11-15 14:29:26.674458,0 days 00:00:00.926513,0.8,20,1.25,0.8,2,96,COMPLETE
9438,9438,18023.5,2023-11-15 14:29:26.677683,2023-11-15 14:29:27.641864,0 days 00:00:00.964181,0.8,10,1.25,0.8,18,98,COMPLETE
9439,9439,18210.0,2023-11-15 14:29:27.644729,2023-11-15 14:29:28.469478,0 days 00:00:00.824749,0.9,10,1.25,0.7000000000000001,10,100,COMPLETE
9440,9440,18410.75,2023-11-15 14:29:28.472307,2023-11-15 14:29:29.339941,0 days 00:00:00.867634,0.8,10,1.25,0.8,13,94,COMPLETE
9441,9441,18151.75,2023-11-15 14:29:29.342772,2023-11-15 14:29:30.153755,0 days 00:00:00.810983,0.7000000000000001,10,1.0,0.8,25,97,COMPLETE
9442,9442,18492.75,2023-11-15 14:29:30.156538,2023-11-15 14:29:31.012321,0 days 00:00:00.855783,0.8,10,1.25,0.9,17,100,COMPLETE
9443,9443,18395.25,2023-11-15 14:29:31.015628,2023-11-15 14:29:31.840450,0 days 00:00:00.824822,0.8,10,1.5,0.8,8,96,COMPLETE
9444,9444,15138.75,2023-11-15 14:29:31.843458,2023-11-15 14:29:32.676899,0 days 00:00:00.833441,0.8,60,1.25,0.8,20,50,COMPLETE
9445,9445,17740.25,2023-11-15 14:29:32.679605,2023-11-15 14:29:33.516533,0 days 00:00:00.836928,0.8,20,1.25,0.8,37,98,COMPLETE
9446,9446,18491.25,2023-11-15 14:29:33.519652,2023-11-15 14:29:34.357072,0 days 00:00:00.837420,0.7000000000000001,10,1.25,0.8,15,99,COMPLETE
9447,9447,16820.5,2023-11-15 14:29:34.359916,2023-11-15 14:29:35.194293,0 days 00:00:00.834377,0.8,30,1.25,0.8,5,95,COMPLETE
9448,9448,18206.75,2023-11-15 14:29:35.197671,2023-11-15 14:29:36.030830,0 days 00:00:00.833159,0.9,10,1.75,0.8,23,93,COMPLETE
9449,9449,15468.75,2023-11-15 14:29:36.034002,2023-11-15 14:29:36.867198,0 days 00:00:00.833196,0.8,10,1.5,0.8,12,38,COMPLETE
9450,9450,16832.0,2023-11-15 14:29:36.870454,2023-11-15 14:29:37.715338,0 days 00:00:00.844884,0.8,10,2.0,0.8,18,55,COMPLETE
9451,9451,18071.5,2023-11-15 14:29:37.718203,2023-11-15 14:29:38.555599,0 days 00:00:00.837396,0.8,10,1.0,0.9,2,98,COMPLETE
9452,9452,18304.0,2023-11-15 14:29:38.558507,2023-11-15 14:29:39.379384,0 days 00:00:00.820877,0.8,10,1.25,0.7000000000000001,21,100,COMPLETE
9453,9453,18218.0,2023-11-15 14:29:39.382416,2023-11-15 14:29:40.211748,0 days 00:00:00.829332,0.8,10,1.25,0.8,10,97,COMPLETE
9454,9454,18305.75,2023-11-15 14:29:40.215011,2023-11-15 14:29:41.127105,0 days 00:00:00.912094,0.8,10,1.5,0.8,15,100,COMPLETE
9455,9455,9199.75,2023-11-15 14:29:41.130817,2023-11-15 14:29:42.030162,0 days 00:00:00.899345,0.8,10,2.25,0.8,7,16,COMPLETE
9456,9456,17839.0,2023-11-15 14:29:42.033477,2023-11-15 14:29:42.853470,0 days 00:00:00.819993,0.8,20,1.25,0.8,19,97,COMPLETE
9457,9457,17561.0,2023-11-15 14:29:42.856218,2023-11-15 14:29:43.681626,0 days 00:00:00.825408,0.8,10,1.0,0.8,17,95,COMPLETE
9458,9458,18303.75,2023-11-15 14:29:43.684570,2023-11-15 14:29:44.521152,0 days 00:00:00.836582,0.7000000000000001,10,1.25,0.8,4,98,COMPLETE
9459,9459,18681.25,2023-11-15 14:29:44.524077,2023-11-15 14:29:45.377978,0 days 00:00:00.853901,0.8,10,1.25,0.8,13,99,COMPLETE
9460,9460,199.5,2023-11-15 14:29:45.380733,2023-11-15 14:29:46.447868,0 days 00:00:01.067135,0.8,10,1.25,0.9,0,96,COMPLETE
9461,9461,18212.25,2023-11-15 14:29:46.450942,2023-11-15 14:29:47.423382,0 days 00:00:00.972440,0.8,10,1.25,0.7000000000000001,16,100,COMPLETE
9462,9462,17930.5,2023-11-15 14:29:47.426220,2023-11-15 14:29:48.252821,0 days 00:00:00.826601,0.9,10,1.5,0.8,11,98,COMPLETE
9463,9463,18207.75,2023-11-15 14:29:48.256084,2023-11-15 14:29:49.110027,0 days 00:00:00.853943,0.8,10,1.25,0.8,8,93,COMPLETE
9464,9464,18209.5,2023-11-15 14:29:49.113478,2023-11-15 14:29:49.946139,0 days 00:00:00.832661,0.8,10,1.25,0.8,43,96,COMPLETE
9465,9465,18399.0,2023-11-15 14:29:49.949157,2023-11-15 14:29:50.791503,0 days 00:00:00.842346,0.8,10,1.25,0.8,22,100,COMPLETE
9466,9466,17830.75,2023-11-15 14:29:50.794258,2023-11-15 14:29:51.628524,0 days 00:00:00.834266,0.8,20,1.25,0.8,19,98,COMPLETE
9467,9467,18022.0,2023-11-15 14:29:51.631982,2023-11-15 14:29:52.460464,0 days 00:00:00.828482,0.8,10,1.0,0.8,15,98,COMPLETE
9468,9468,18399.0,2023-11-15 14:29:52.463993,2023-11-15 14:29:53.310797,0 days 00:00:00.846804,0.8,10,0.75,0.8,5,94,COMPLETE
9469,9469,18398.25,2023-11-15 14:29:53.313950,2023-11-15 14:29:54.161695,0 days 00:00:00.847745,0.8,10,1.25,0.8,13,100,COMPLETE
9470,9470,18394.5,2023-11-15 14:29:54.165001,2023-11-15 14:29:55.024503,0 days 00:00:00.859502,0.8,10,1.25,0.8,9,96,COMPLETE
9471,9471,18212.75,2023-11-15 14:29:55.027323,2023-11-15 14:29:56.056778,0 days 00:00:01.029455,0.8,10,1.5,0.9,3,98,COMPLETE
9472,9472,17933.0,2023-11-15 14:29:56.066781,2023-11-15 14:29:57.010688,0 days 00:00:00.943907,0.8,10,0.5,0.7000000000000001,18,100,COMPLETE
9473,9473,18207.75,2023-11-15 14:29:57.013692,2023-11-15 14:29:57.864773,0 days 00:00:00.851081,0.9,10,1.25,0.8,21,96,COMPLETE
9474,9474,18211.25,2023-11-15 14:29:57.867862,2023-11-15 14:29:58.730187,0 days 00:00:00.862325,0.7000000000000001,10,1.25,0.8,26,98,COMPLETE
9475,9475,18013.5,2023-11-15 14:29:58.733304,2023-11-15 14:29:59.603140,0 days 00:00:00.869836,0.8,20,1.25,0.8,14,100,COMPLETE
9476,9476,18323.25,2023-11-15 14:29:59.606570,2023-11-15 14:30:00.477974,0 days 00:00:00.871404,0.8,10,1.0,0.8,17,97,COMPLETE
9477,9477,18393.5,2023-11-15 14:30:00.481161,2023-11-15 14:30:01.351340,0 days 00:00:00.870179,0.8,10,2.0,0.8,6,94,COMPLETE
9478,9478,18023.5,2023-11-15 14:30:01.354773,2023-11-15 14:30:02.179969,0 days 00:00:00.825196,0.8,10,1.25,0.8,12,98,COMPLETE
9479,9479,18301.75,2023-11-15 14:30:02.182748,2023-11-15 14:30:03.007689,0 days 00:00:00.824941,0.8,10,1.25,0.8,20,96,COMPLETE
9480,9480,17746.75,2023-11-15 14:30:03.010441,2023-11-15 14:30:03.853532,0 days 00:00:00.843091,0.8,10,1.25,0.9,23,91,COMPLETE
9481,9481,18213.75,2023-11-15 14:30:03.856945,2023-11-15 14:30:04.730605,0 days 00:00:00.873660,0.5,10,1.0,0.8,9,100,COMPLETE
9482,9482,14669.25,2023-11-15 14:30:04.733551,2023-11-15 14:30:05.573998,0 days 00:00:00.840447,0.8,70,1.25,0.8,15,98,COMPLETE
9483,9483,18209.75,2023-11-15 14:30:05.577160,2023-11-15 14:30:06.413146,0 days 00:00:00.835986,0.8,10,1.5,0.8,2,99,COMPLETE
9484,9484,17746.5,2023-11-15 14:30:06.415929,2023-11-15 14:30:07.245340,0 days 00:00:00.829411,0.8,10,1.25,0.7000000000000001,16,95,COMPLETE
9485,9485,18218.0,2023-11-15 14:30:07.248433,2023-11-15 14:30:08.115870,0 days 00:00:00.867437,0.8,10,1.25,0.8,11,97,COMPLETE
9486,9486,18401.5,2023-11-15 14:30:08.118744,2023-11-15 14:30:08.965835,0 days 00:00:00.847091,0.7000000000000001,10,1.25,0.8,19,100,COMPLETE
9487,9487,17230.25,2023-11-15 14:30:08.968689,2023-11-15 14:30:09.812553,0 days 00:00:00.843864,0.8,10,1.25,0.30000000000000004,85,96,COMPLETE
9488,9488,17925.0,2023-11-15 14:30:09.815916,2023-11-15 14:30:10.713801,0 days 00:00:00.897885,0.8,20,1.75,0.8,7,98,COMPLETE
9489,9489,16429.0,2023-11-15 14:30:10.717320,2023-11-15 14:30:11.734875,0 days 00:00:01.017555,0.2,10,1.5,0.8,17,100,COMPLETE
9490,9490,18397.25,2023-11-15 14:30:11.738240,2023-11-15 14:30:12.684106,0 days 00:00:00.945866,0.9,10,1.25,0.9,4,94,COMPLETE
9491,9491,17940.5,2023-11-15 14:30:12.686959,2023-11-15 14:30:13.530409,0 days 00:00:00.843450,0.8,10,1.25,0.4,21,98,COMPLETE
9492,9492,17750.75,2023-11-15 14:30:13.533321,2023-11-15 14:30:14.358435,0 days 00:00:00.825114,0.4,10,1.25,0.8,14,96,COMPLETE
9493,9493,18401.0,2023-11-15 14:30:14.361382,2023-11-15 14:30:15.171566,0 days 00:00:00.810184,0.8,10,1.0,0.8,24,100,COMPLETE
9494,9494,17002.0,2023-11-15 14:30:15.174709,2023-11-15 14:30:16.007775,0 days 00:00:00.833066,0.8,40,1.25,0.8,17,98,COMPLETE
9495,9495,199.5,2023-11-15 14:30:16.010476,2023-11-15 14:30:17.119362,0 days 00:00:01.108886,0.8,10,1.5,0.8,0,97,COMPLETE
9496,9496,18681.25,2023-11-15 14:30:17.122501,2023-11-15 14:30:18.078232,0 days 00:00:00.955731,0.8,10,1.25,0.8,11,99,COMPLETE
9497,9497,18112.5,2023-11-15 14:30:18.081442,2023-11-15 14:30:18.934285,0 days 00:00:00.852843,0.8,10,1.25,0.8,6,95,COMPLETE
9498,9498,18013.5,2023-11-15 14:30:18.937372,2023-11-15 14:30:19.776377,0 days 00:00:00.839005,0.8,20,1.25,0.8,19,100,COMPLETE
9499,9499,18213.75,2023-11-15 14:30:19.779642,2023-11-15 14:30:20.626548,0 days 00:00:00.846906,0.8,10,1.25,0.7000000000000001,14,92,COMPLETE
9500,9500,18307.75,2023-11-15 14:30:20.630373,2023-11-15 14:30:21.496309,0 days 00:00:00.865936,0.7000000000000001,10,1.25,0.8,28,97,COMPLETE
9501,9501,18209.5,2023-11-15 14:30:21.499637,2023-11-15 14:30:22.326602,0 days 00:00:00.826965,0.9,10,1.25,0.8,9,98,COMPLETE
9502,9502,16995.25,2023-11-15 14:30:22.329923,2023-11-15 14:30:23.159967,0 days 00:00:00.830044,0.8,10,1.5,0.8,4,47,COMPLETE
9503,9503,18612.5,2023-11-15 14:30:23.162835,2023-11-15 14:30:24.007549,0 days 00:00:00.844714,0.8,10,1.0,0.9,16,100,COMPLETE
9504,9504,18112.5,2023-11-15 14:30:24.010387,2023-11-15 14:30:24.880434,0 days 00:00:00.870047,0.8,10,1.25,0.8,12,95,COMPLETE
9505,9505,18022.0,2023-11-15 14:30:24.883186,2023-11-15 14:30:25.781435,0 days 00:00:00.898249,0.8,10,1.0,0.8,21,98,COMPLETE
9506,9506,18202.0,2023-11-15 14:30:25.784754,2023-11-15 14:30:26.778744,0 days 00:00:00.993990,0.8,20,1.25,0.8,18,96,COMPLETE
9507,9507,18119.5,2023-11-15 14:30:26.783615,2023-11-15 14:30:27.699476,0 days 00:00:00.915861,0.8,10,1.25,0.8,2,81,COMPLETE
9508,9508,18492.5,2023-11-15 14:30:27.702333,2023-11-15 14:30:28.563616,0 days 00:00:00.861283,0.8,10,1.25,0.8,14,100,COMPLETE
9509,9509,18111.75,2023-11-15 14:30:28.566630,2023-11-15 14:30:29.404164,0 days 00:00:00.837534,0.8,10,2.75,0.7000000000000001,7,93,COMPLETE
9510,9510,16623.5,2023-11-15 14:30:29.407629,2023-11-15 14:30:30.242590,0 days 00:00:00.834961,0.8,10,2.0,0.9,20,62,COMPLETE
9511,9511,17565.75,2023-11-15 14:30:30.245425,2023-11-15 14:30:31.079306,0 days 00:00:00.833881,0.8,30,1.25,0.8,10,98,COMPLETE
9512,9512,18395.25,2023-11-15 14:30:31.082249,2023-11-15 14:30:31.929043,0 days 00:00:00.846794,0.9,10,1.5,0.8,23,96,COMPLETE
9513,9513,18027.5,2023-11-15 14:30:31.933071,2023-11-15 14:30:32.768675,0 days 00:00:00.835604,0.8,10,1.25,0.8,17,86,COMPLETE
9514,9514,18212.25,2023-11-15 14:30:32.771707,2023-11-15 14:30:33.610953,0 days 00:00:00.839246,0.6,10,1.75,0.8,5,100,COMPLETE
9515,9515,18303.75,2023-11-15 14:30:33.614626,2023-11-15 14:30:34.453884,0 days 00:00:00.839258,0.7000000000000001,10,1.25,0.8,13,98,COMPLETE
9516,9516,17939.75,2023-11-15 14:30:34.456712,2023-11-15 14:30:35.312691,0 days 00:00:00.855979,0.8,10,1.25,0.8,75,99,COMPLETE
9517,9517,17920.5,2023-11-15 14:30:35.316083,2023-11-15 14:30:36.153374,0 days 00:00:00.837291,0.8,20,2.25,0.8,16,97,COMPLETE
9518,9518,18486.25,2023-11-15 14:30:36.156160,2023-11-15 14:30:36.997844,0 days 00:00:00.841684,0.8,10,1.25,0.8,8,94,COMPLETE
9519,9519,18401.0,2023-11-15 14:30:37.000918,2023-11-15 14:30:37.826475,0 days 00:00:00.825557,0.8,10,1.0,0.8,20,100,COMPLETE
9520,9520,18301.75,2023-11-15 14:30:37.829389,2023-11-15 14:30:38.666587,0 days 00:00:00.837198,0.8,10,1.25,0.7000000000000001,15,96,COMPLETE
9521,9521,18303.75,2023-11-15 14:30:38.669525,2023-11-15 14:30:39.493177,0 days 00:00:00.823652,0.7000000000000001,10,1.5,0.9,18,98,COMPLETE
9522,9522,17856.5,2023-11-15 14:30:39.496415,2023-11-15 14:30:40.335745,0 days 00:00:00.839330,0.8,10,1.25,0.6,69,100,COMPLETE
9523,9523,18218.0,2023-11-15 14:30:40.338515,2023-11-15 14:30:41.312560,0 days 00:00:00.974045,0.8,10,1.25,0.8,12,97,COMPLETE
9524,9524,18112.5,2023-11-15 14:30:41.316141,2023-11-15 14:30:42.197100,0 days 00:00:00.880959,0.8,10,1.25,0.8,3,95,COMPLETE
9525,9525,17827.5,2023-11-15 14:30:42.200107,2023-11-15 14:30:43.027912,0 days 00:00:00.827805,0.9,20,1.5,0.8,22,99,COMPLETE
9526,9526,18022.0,2023-11-15 14:30:43.031172,2023-11-15 14:30:43.864067,0 days 00:00:00.832895,0.8,10,1.0,0.8,25,98,COMPLETE
9527,9527,18492.5,2023-11-15 14:30:43.867014,2023-11-15 14:30:44.716599,0 days 00:00:00.849585,0.8,10,1.25,0.8,10,100,COMPLETE
9528,9528,18117.25,2023-11-15 14:30:44.719564,2023-11-15 14:30:45.606545,0 days 00:00:00.886981,0.8,10,1.25,0.8,47,96,COMPLETE
9529,9529,17747.0,2023-11-15 14:30:45.609453,2023-11-15 14:30:46.442563,0 days 00:00:00.833110,0.8,10,1.25,0.8,56,77,COMPLETE
9530,9530,18023.5,2023-11-15 14:30:46.445496,2023-11-15 14:30:47.268923,0 days 00:00:00.823427,0.8,10,1.25,0.8,6,98,COMPLETE
9531,9531,17305.25,2023-11-15 14:30:47.272071,2023-11-15 14:30:48.123156,0 days 00:00:00.851085,0.30000000000000004,10,1.25,0.8,19,100,COMPLETE
9532,9532,18116.25,2023-11-15 14:30:48.125898,2023-11-15 14:30:49.016714,0 days 00:00:00.890816,0.8,10,1.5,0.5,15,93,COMPLETE
9533,9533,18217.25,2023-11-15 14:30:49.019498,2023-11-15 14:30:49.850378,0 days 00:00:00.830880,0.8,10,1.25,0.9,1,97,COMPLETE
9534,9534,17561.0,2023-11-15 14:30:49.853106,2023-11-15 14:30:50.687943,0 days 00:00:00.834837,0.8,10,1.0,0.8,17,95,COMPLETE
9535,9535,18023.5,2023-11-15 14:30:50.691069,2023-11-15 14:30:51.512875,0 days 00:00:00.821806,0.8,10,1.25,0.8,14,98,COMPLETE
9536,9536,13720.25,2023-11-15 14:30:51.516171,2023-11-15 14:30:52.401207,0 days 00:00:00.885036,0.8,80,1.25,0.8,12,100,COMPLETE
9537,9537,18395.25,2023-11-15 14:30:52.404125,2023-11-15 14:30:53.241361,0 days 00:00:00.837236,0.9,10,1.5,0.7000000000000001,8,96,COMPLETE
9538,9538,17830.75,2023-11-15 14:30:53.244222,2023-11-15 14:30:54.071129,0 days 00:00:00.826907,0.8,20,1.25,0.8,4,98,COMPLETE
9539,9539,18492.5,2023-11-15 14:30:54.073918,2023-11-15 14:30:54.996008,0 days 00:00:00.922090,0.8,10,1.25,0.8,19,100,COMPLETE
9540,9540,17837.5,2023-11-15 14:30:55.000416,2023-11-15 14:30:55.988918,0 days 00:00:00.988502,0.7000000000000001,10,1.25,0.8,16,95,COMPLETE
9541,9541,18117.5,2023-11-15 14:30:55.991940,2023-11-15 14:30:56.903372,0 days 00:00:00.911432,0.8,10,1.25,0.9,21,98,COMPLETE
9542,9542,18323.25,2023-11-15 14:30:56.906158,2023-11-15 14:30:57.732016,0 days 00:00:00.825858,0.8,10,1.0,0.8,9,97,COMPLETE
9543,9543,18399.5,2023-11-15 14:30:57.735049,2023-11-15 14:30:58.563042,0 days 00:00:00.827993,0.8,10,1.25,0.8,13,90,COMPLETE
9544,9544,18681.25,2023-11-15 14:30:58.565824,2023-11-15 14:30:59.393367,0 days 00:00:00.827543,0.8,10,1.25,0.8,5,99,COMPLETE
9545,9545,18398.25,2023-11-15 14:30:59.397094,2023-11-15 14:31:00.249209,0 days 00:00:00.852115,0.8,10,1.25,0.8,18,100,COMPLETE
9546,9546,17937.0,2023-11-15 14:31:00.252959,2023-11-15 14:31:01.101762,0 days 00:00:00.848803,0.8,20,1.75,0.8,15,94,COMPLETE
9547,9547,18301.75,2023-11-15 14:31:01.104578,2023-11-15 14:31:01.924303,0 days 00:00:00.819725,0.8,10,1.25,0.8,23,96,COMPLETE
9548,9548,18026.5,2023-11-15 14:31:01.927090,2023-11-15 14:31:02.754740,0 days 00:00:00.827650,0.8,10,1.5,0.7000000000000001,2,98,COMPLETE
9549,9549,18361.0,2023-11-15 14:31:02.757981,2023-11-15 14:31:03.613125,0 days 00:00:00.855144,0.9,10,1.0,0.8,7,100,COMPLETE
9550,9550,13130.75,2023-11-15 14:31:03.616202,2023-11-15 14:31:04.454488,0 days 00:00:00.838286,0.8,10,1.25,0.8,11,25,COMPLETE
9551,9551,18216.0,2023-11-15 14:31:04.457374,2023-11-15 14:31:05.286658,0 days 00:00:00.829284,0.7000000000000001,10,1.25,0.8,17,97,COMPLETE
9552,9552,199.5,2023-11-15 14:31:05.289633,2023-11-15 14:31:06.380989,0 days 00:00:01.091356,0.8,10,1.25,0.8,0,98,COMPLETE
9553,9553,18400.0,2023-11-15 14:31:06.384361,2023-11-15 14:31:07.327751,0 days 00:00:00.943390,0.8,10,1.25,0.9,20,94,COMPLETE
9554,9554,18306.5,2023-11-15 14:31:07.330676,2023-11-15 14:31:08.172719,0 days 00:00:00.842043,0.8,10,1.5,0.8,13,100,COMPLETE
9555,9555,18394.5,2023-11-15 14:31:08.176482,2023-11-15 14:31:09.036080,0 days 00:00:00.859598,0.8,10,1.25,0.8,16,96,COMPLETE
9556,9556,18022.0,2023-11-15 14:31:09.038937,2023-11-15 14:31:09.900081,0 days 00:00:00.861144,0.8,10,1.0,0.8,10,98,COMPLETE
9557,9557,18491.25,2023-11-15 14:31:09.903561,2023-11-15 14:31:10.907509,0 days 00:00:01.003948,0.7000000000000001,10,1.25,0.8,19,99,COMPLETE
9558,9558,18202.0,2023-11-15 14:31:10.911437,2023-11-15 14:31:11.809299,0 days 00:00:00.897862,0.8,20,1.25,0.8,3,96,COMPLETE
9559,9559,13089.5,2023-11-15 14:31:11.812309,2023-11-15 14:31:12.693297,0 days 00:00:00.880988,0.8,90,2.0,0.8,6,100,COMPLETE
9560,9560,18399.25,2023-11-15 14:31:12.696473,2023-11-15 14:31:13.532056,0 days 00:00:00.835583,0.8,10,1.25,0.9,22,92,COMPLETE
