,number,value,datetime_start,datetime_complete,duration,params_alpha,params_decay_interval,params_decay_rate,params_gamma,params_initialization,params_max_steps,state
170,170,18318.75,2023-11-15 12:00:13.507934,2023-11-15 12:00:13.587493,0 days 00:00:00.079559,0.9,20,1.25,0.4,19,140,COMPLETE
171,171,18685.25,2023-11-15 12:00:13.588381,2023-11-15 12:00:13.672491,0 days 00:00:00.084110,0.9,10,1.25,0.2,22,145,COMPLETE
172,172,18116.25,2023-11-15 12:00:13.673384,2023-11-15 12:00:13.758442,0 days 00:00:00.085058,0.9,10,1.25,0.2,20,144,COMPLETE
173,173,18685.25,2023-11-15 12:00:13.759404,2023-11-15 12:00:13.842148,0 days 00:00:00.082744,0.9,10,1.25,0.2,22,145,COMPLETE
174,174,18495.0,2023-11-15 12:00:13.843326,2023-11-15 12:00:13.927291,0 days 00:00:00.083965,0.9,10,1.25,0.2,14,142,COMPLETE
175,175,18685.25,2023-11-15 12:00:13.928673,2023-11-15 12:00:14.011505,0 days 00:00:00.082832,0.9,10,1.25,0.2,22,145,COMPLETE
176,176,18313.25,2023-11-15 12:00:14.012548,2023-11-15 12:00:14.097204,0 days 00:00:00.084656,0.9,10,1.25,0.2,51,139,COMPLETE
177,177,18509.25,2023-11-15 12:00:14.098169,2023-11-15 12:00:14.182969,0 days 00:00:00.084800,0.9,10,1.25,0.1,17,145,COMPLETE
178,178,18540.25,2023-11-15 12:00:14.183965,2023-11-15 12:00:14.268235,0 days 00:00:00.084270,0.8,10,1.0,0.2,22,146,COMPLETE
179,179,18207.0,2023-11-15 12:00:14.269080,2023-11-15 12:00:14.353458,0 days 00:00:00.084378,0.9,10,1.25,0.2,25,138,COMPLETE
180,180,18310.75,2023-11-15 12:00:14.354480,2023-11-15 12:00:14.458020,0 days 00:00:00.103540,0.9,10,1.0,0.1,28,142,COMPLETE
181,181,18402.25,2023-11-15 12:00:14.459064,2023-11-15 12:00:14.543827,0 days 00:00:00.084763,0.9,10,1.25,0.2,22,147,COMPLETE
182,182,18592.0,2023-11-15 12:00:14.545338,2023-11-15 12:00:14.630762,0 days 00:00:00.085424,0.9,10,1.25,0.2,19,145,COMPLETE
183,183,18116.25,2023-11-15 12:00:14.631675,2023-11-15 12:00:14.717400,0 days 00:00:00.085725,0.9,10,1.25,0.2,16,144,COMPLETE
184,184,18457.5,2023-11-15 12:00:14.718604,2023-11-15 12:00:14.804611,0 days 00:00:00.086007,0.9,10,1.25,0.2,19,141,COMPLETE
185,185,18590.75,2023-11-15 12:00:14.805512,2023-11-15 12:00:14.886519,0 days 00:00:00.081007,0.9,10,1.25,0.2,14,146,COMPLETE
186,186,18594.75,2023-11-15 12:00:14.887583,2023-11-15 12:00:14.971398,0 days 00:00:00.083815,0.8,10,1.25,0.2,14,145,COMPLETE
187,187,18154.0,2023-11-15 12:00:14.972289,2023-11-15 12:00:15.057449,0 days 00:00:00.085160,0.8,10,1.25,0.2,13,135,COMPLETE
188,188,15037.75,2023-11-15 12:00:15.058408,2023-11-15 12:00:15.201776,0 days 00:00:00.143368,0.2,10,1.25,0.2,17,145,COMPLETE
189,189,17780.5,2023-11-15 12:00:15.202616,2023-11-15 12:00:15.297932,0 days 00:00:00.095316,0.8,20,1.0,0.2,20,142,COMPLETE
190,190,18302.5,2023-11-15 12:00:15.298979,2023-11-15 12:00:15.385242,0 days 00:00:00.086263,0.8,10,1.25,0.2,11,147,COMPLETE
191,191,18691.25,2023-11-15 12:00:15.386100,2023-11-15 12:00:15.472117,0 days 00:00:00.086017,0.9,10,1.25,0.2,15,145,COMPLETE
192,192,18691.25,2023-11-15 12:00:15.473121,2023-11-15 12:00:15.558801,0 days 00:00:00.085680,0.9,10,1.25,0.2,15,145,COMPLETE
193,193,18116.25,2023-11-15 12:00:15.560178,2023-11-15 12:00:15.649161,0 days 00:00:00.088983,0.9,10,1.25,0.2,14,144,COMPLETE
194,194,18538.0,2023-11-15 12:00:15.650090,2023-11-15 12:00:15.734591,0 days 00:00:00.084501,0.9,10,1.25,0.2,15,139,COMPLETE
195,195,18590.75,2023-11-15 12:00:15.735444,2023-11-15 12:00:15.818767,0 days 00:00:00.083323,0.9,10,1.25,0.2,12,146,COMPLETE
196,196,18233.0,2023-11-15 12:00:15.819845,2023-11-15 12:00:15.906787,0 days 00:00:00.086942,0.8,10,1.25,0.2,13,137,COMPLETE
197,197,18223.25,2023-11-15 12:00:15.907710,2023-11-15 12:00:15.996328,0 days 00:00:00.088618,0.9,10,1.0,0.1,55,142,COMPLETE
198,198,11572.0,2023-11-15 12:00:15.997378,2023-11-15 12:00:16.073922,0 days 00:00:00.076544,0.9,10,1.25,0.2,17,20,COMPLETE
199,199,18781.75,2023-11-15 12:00:16.074773,2023-11-15 12:00:16.156816,0 days 00:00:00.082043,0.9,10,1.25,0.30000000000000004,11,146,COMPLETE
200,200,18306.5,2023-11-15 12:00:16.157710,2023-11-15 12:00:16.246298,0 days 00:00:00.088588,0.8,10,1.25,0.30000000000000004,15,140,COMPLETE
201,201,18600.75,2023-11-15 12:00:16.247335,2023-11-15 12:00:16.337096,0 days 00:00:00.089761,0.9,10,1.25,0.30000000000000004,12,145,COMPLETE
202,202,18590.75,2023-11-15 12:00:16.338056,2023-11-15 12:00:16.428898,0 days 00:00:00.090842,0.9,10,1.25,0.30000000000000004,10,145,COMPLETE
203,203,18342.5,2023-11-15 12:00:16.430075,2023-11-15 12:00:16.516218,0 days 00:00:00.086143,0.9,10,1.25,0.30000000000000004,18,143,COMPLETE
204,204,18491.75,2023-11-15 12:00:16.517303,2023-11-15 12:00:16.604630,0 days 00:00:00.087327,0.9,10,1.25,0.30000000000000004,14,147,COMPLETE
205,205,16754.5,2023-11-15 12:00:16.605796,2023-11-15 12:00:16.685222,0 days 00:00:00.079426,0.9,10,1.25,0.30000000000000004,11,48,COMPLETE
206,206,18118.5,2023-11-15 12:00:16.686084,2023-11-15 12:00:16.774412,0 days 00:00:00.088328,0.9,10,1.0,0.30000000000000004,22,144,COMPLETE
207,207,18397.0,2023-11-15 12:00:16.775306,2023-11-15 12:00:16.862570,0 days 00:00:00.087264,0.9,10,1.25,0.30000000000000004,16,147,COMPLETE
208,208,18592.75,2023-11-15 12:00:16.863686,2023-11-15 12:00:16.954754,0 days 00:00:00.091068,0.9,10,1.0,0.9,21,140,COMPLETE
209,209,17924.25,2023-11-15 12:00:16.955829,2023-11-15 12:00:17.054394,0 days 00:00:00.098565,0.8,20,1.0,0.9,26,141,COMPLETE
210,210,18394.25,2023-11-15 12:00:17.055610,2023-11-15 12:00:17.139921,0 days 00:00:00.084311,0.9,10,1.0,0.9,21,137,COMPLETE
211,211,18397.25,2023-11-15 12:00:17.140910,2023-11-15 12:00:17.233592,0 days 00:00:00.092682,0.9,10,1.25,0.9,18,147,COMPLETE
212,212,18330.5,2023-11-15 12:00:17.234520,2023-11-15 12:00:17.323210,0 days 00:00:00.088690,0.9,10,1.25,0.30000000000000004,24,144,COMPLETE
213,213,18489.75,2023-11-15 12:00:17.324072,2023-11-15 12:00:17.414583,0 days 00:00:00.090511,0.9,10,1.25,0.9,20,142,COMPLETE
214,214,18590.75,2023-11-15 12:00:17.415482,2023-11-15 12:00:17.501382,0 days 00:00:00.085900,0.9,10,1.25,0.2,13,146,COMPLETE
215,215,18401.0,2023-11-15 12:00:17.502274,2023-11-15 12:00:17.592469,0 days 00:00:00.090195,0.9,10,1.25,0.9,22,144,COMPLETE
216,216,18124.5,2023-11-15 12:00:17.593614,2023-11-15 12:00:17.683413,0 days 00:00:00.089799,0.9,10,1.25,0.1,10,140,COMPLETE
217,217,18496.0,2023-11-15 12:00:17.684265,2023-11-15 12:00:17.771646,0 days 00:00:00.087381,0.9,10,1.25,0.2,16,147,COMPLETE
218,218,18499.25,2023-11-15 12:00:17.772506,2023-11-15 12:00:17.858535,0 days 00:00:00.086029,0.9,10,1.0,0.4,24,147,COMPLETE
219,219,18330.75,2023-11-15 12:00:17.859797,2023-11-15 12:00:17.949593,0 days 00:00:00.089796,0.8,10,0.75,0.30000000000000004,19,142,COMPLETE
220,220,18395.75,2023-11-15 12:00:17.950542,2023-11-15 12:00:18.038290,0 days 00:00:00.087748,0.9,10,1.25,0.2,12,138,COMPLETE
221,221,18689.0,2023-11-15 12:00:18.039209,2023-11-15 12:00:18.126474,0 days 00:00:00.087265,0.9,10,1.25,0.2,13,145,COMPLETE
222,222,18116.25,2023-11-15 12:00:18.128073,2023-11-15 12:00:18.217929,0 days 00:00:00.089856,0.9,10,1.25,0.2,14,144,COMPLETE
223,223,18791.75,2023-11-15 12:00:18.218890,2023-11-15 12:00:18.304154,0 days 00:00:00.085264,0.9,10,1.25,0.2,10,148,COMPLETE
224,224,18834.25,2023-11-15 12:00:18.305140,2023-11-15 12:00:18.389665,0 days 00:00:00.084525,0.9,10,1.25,0.2,9,148,COMPLETE
225,225,18499.5,2023-11-15 12:00:18.390700,2023-11-15 12:00:18.477679,0 days 00:00:00.086979,0.9,10,1.25,0.2,10,141,COMPLETE
226,226,18709.5,2023-11-15 12:00:18.478972,2023-11-15 12:00:18.563891,0 days 00:00:00.084919,0.9,10,1.0,0.2,8,148,COMPLETE
227,227,18709.5,2023-11-15 12:00:18.564942,2023-11-15 12:00:18.651774,0 days 00:00:00.086832,0.9,10,1.0,0.2,8,148,COMPLETE
228,228,18709.5,2023-11-15 12:00:18.652626,2023-11-15 12:00:18.738368,0 days 00:00:00.085742,0.9,10,1.0,0.2,8,148,COMPLETE
229,229,18588.5,2023-11-15 12:00:18.739271,2023-11-15 12:00:18.827955,0 days 00:00:00.088684,0.9,10,1.0,0.2,8,147,COMPLETE
230,230,18499.25,2023-11-15 12:00:18.828851,2023-11-15 12:00:18.916471,0 days 00:00:00.087620,0.9,10,1.0,0.2,9,149,COMPLETE
231,231,16884.75,2023-11-15 12:00:18.917572,2023-11-15 12:00:19.003002,0 days 00:00:00.085430,0.9,10,1.0,0.2,8,65,COMPLETE
232,232,18634.0,2023-11-15 12:00:19.004002,2023-11-15 12:00:19.091718,0 days 00:00:00.087716,0.9,10,1.0,0.2,11,148,COMPLETE
233,233,15042.0,2023-11-15 12:00:19.092737,2023-11-15 12:00:19.208394,0 days 00:00:00.115657,0.9,70,0.75,0.2,10,148,COMPLETE
234,234,18707.5,2023-11-15 12:00:19.209501,2023-11-15 12:00:19.296484,0 days 00:00:00.086983,0.9,10,1.0,0.2,6,148,COMPLETE
235,235,18709.5,2023-11-15 12:00:19.297439,2023-11-15 12:00:19.383684,0 days 00:00:00.086245,0.9,10,1.0,0.2,8,148,COMPLETE
236,236,18781.5,2023-11-15 12:00:19.384568,2023-11-15 12:00:19.472057,0 days 00:00:00.087489,0.9,10,0.75,0.2,7,148,COMPLETE
237,237,18781.5,2023-11-15 12:00:19.472986,2023-11-15 12:00:19.560123,0 days 00:00:00.087137,0.9,10,0.75,0.2,7,148,COMPLETE
238,238,18500.75,2023-11-15 12:00:19.561531,2023-11-15 12:00:19.652013,0 days 00:00:00.090482,0.9,10,0.75,0.2,6,150,COMPLETE
239,239,18693.25,2023-11-15 12:00:19.653024,2023-11-15 12:00:19.740399,0 days 00:00:00.087375,0.9,10,0.75,0.2,6,148,COMPLETE
240,240,18693.25,2023-11-15 12:00:19.741420,2023-11-15 12:00:19.829514,0 days 00:00:00.088094,0.9,10,0.75,0.2,6,148,COMPLETE
241,241,18500.75,2023-11-15 12:00:19.830441,2023-11-15 12:00:19.920274,0 days 00:00:00.089833,0.9,10,0.75,0.2,6,150,COMPLETE
242,242,18691.25,2023-11-15 12:00:19.921255,2023-11-15 12:00:20.009722,0 days 00:00:00.088467,0.9,10,0.75,0.2,8,148,COMPLETE
243,243,18781.5,2023-11-15 12:00:20.011007,2023-11-15 12:00:20.097784,0 days 00:00:00.086777,0.9,10,0.75,0.2,7,148,COMPLETE
244,244,18781.5,2023-11-15 12:00:20.098816,2023-11-15 12:00:20.186871,0 days 00:00:00.088055,0.9,10,0.75,0.2,7,148,COMPLETE
245,245,18693.25,2023-11-15 12:00:20.187792,2023-11-15 12:00:20.275863,0 days 00:00:00.088071,0.9,10,0.75,0.2,6,148,COMPLETE
246,246,18500.75,2023-11-15 12:00:20.277021,2023-11-15 12:00:20.368404,0 days 00:00:00.091383,0.9,10,0.75,0.2,6,150,COMPLETE
247,247,18781.5,2023-11-15 12:00:20.369403,2023-11-15 12:00:20.457477,0 days 00:00:00.088074,0.9,10,0.75,0.2,7,148,COMPLETE
248,248,18781.5,2023-11-15 12:00:20.458455,2023-11-15 12:00:20.546437,0 days 00:00:00.087982,0.9,10,0.75,0.2,7,148,COMPLETE
249,249,18781.5,2023-11-15 12:00:20.547432,2023-11-15 12:00:20.634645,0 days 00:00:00.087213,0.9,10,0.75,0.2,7,148,COMPLETE
250,250,18693.5,2023-11-15 12:00:20.635558,2023-11-15 12:00:20.721825,0 days 00:00:00.086267,0.9,10,0.75,0.2,5,148,COMPLETE
251,251,18493.75,2023-11-15 12:00:20.722775,2023-11-15 12:00:20.813519,0 days 00:00:00.090744,0.9,10,0.75,0.2,7,150,COMPLETE
252,252,18693.5,2023-11-15 12:00:20.814444,2023-11-15 12:00:20.901646,0 days 00:00:00.087202,0.9,10,0.75,0.2,5,148,COMPLETE
253,253,18431.5,2023-11-15 12:00:20.902717,2023-11-15 12:00:20.995382,0 days 00:00:00.092665,0.9,10,0.5,0.2,4,148,COMPLETE
254,254,18493.75,2023-11-15 12:00:20.996409,2023-11-15 12:00:21.089844,0 days 00:00:00.093435,0.9,10,0.75,0.2,5,150,COMPLETE
255,255,18693.5,2023-11-15 12:00:21.090864,2023-11-15 12:00:21.180062,0 days 00:00:00.089198,0.9,10,0.75,0.2,5,148,COMPLETE
256,256,18693.5,2023-11-15 12:00:21.180994,2023-11-15 12:00:21.268234,0 days 00:00:00.087240,0.9,10,0.75,0.2,3,148,COMPLETE
257,257,18782.25,2023-11-15 12:00:21.269136,2023-11-15 12:00:21.355408,0 days 00:00:00.086272,0.9,10,0.75,0.2,2,148,COMPLETE
258,258,18523.0,2023-11-15 12:00:21.356389,2023-11-15 12:00:21.449131,0 days 00:00:00.092742,0.9,10,0.75,0.2,2,150,COMPLETE
259,259,18117.0,2023-11-15 12:00:21.450141,2023-11-15 12:00:21.545444,0 days 00:00:00.095303,0.9,20,0.75,0.2,4,148,COMPLETE
260,260,18693.5,2023-11-15 12:00:21.546369,2023-11-15 12:00:21.633114,0 days 00:00:00.086745,0.9,10,0.75,0.2,5,148,COMPLETE
261,261,18682.25,2023-11-15 12:00:21.634030,2023-11-15 12:00:21.723424,0 days 00:00:00.089394,0.9,10,0.75,0.2,3,150,COMPLETE
262,262,18693.5,2023-11-15 12:00:21.724349,2023-11-15 12:00:21.812563,0 days 00:00:00.088214,0.9,10,0.75,0.2,5,148,COMPLETE
263,263,18431.5,2023-11-15 12:00:21.813592,2023-11-15 12:00:21.904898,0 days 00:00:00.091306,0.9,10,0.5,0.2,4,148,COMPLETE
264,264,199.75,2023-11-15 12:00:21.905907,2023-11-15 12:00:22.320139,0 days 00:00:00.414232,0.9,10,0.75,0.2,0,150,COMPLETE
265,265,18781.5,2023-11-15 12:00:22.321042,2023-11-15 12:00:22.408522,0 days 00:00:00.087480,0.9,10,0.75,0.2,7,148,COMPLETE
266,266,18498.25,2023-11-15 12:00:22.409675,2023-11-15 12:00:22.500600,0 days 00:00:00.090925,0.9,10,0.75,0.2,8,150,COMPLETE
267,267,18207.5,2023-11-15 12:00:22.501633,2023-11-15 12:00:22.593721,0 days 00:00:00.092088,0.9,10,0.75,0.2,3,147,COMPLETE
268,268,17943.25,2023-11-15 12:00:22.594937,2023-11-15 12:00:22.687177,0 days 00:00:00.092240,0.9,20,0.75,0.2,8,142,COMPLETE
269,269,18207.5,2023-11-15 12:00:22.688092,2023-11-15 12:00:22.779597,0 days 00:00:00.091505,0.9,10,0.75,0.2,5,147,COMPLETE
270,270,18303.75,2023-11-15 12:00:22.780698,2023-11-15 12:00:22.873468,0 days 00:00:00.092770,0.9,10,0.5,0.2,7,150,COMPLETE
271,271,18498.25,2023-11-15 12:00:22.874323,2023-11-15 12:00:22.963001,0 days 00:00:00.088678,0.9,10,0.75,0.2,2,143,COMPLETE
272,272,18207.5,2023-11-15 12:00:22.964019,2023-11-15 12:00:23.055698,0 days 00:00:00.091679,0.9,10,0.75,0.2,9,147,COMPLETE
273,273,18213.5,2023-11-15 12:00:23.056786,2023-11-15 12:00:23.151231,0 days 00:00:00.094445,0.9,10,0.5,0.2,4,147,COMPLETE
274,274,18308.0,2023-11-15 12:00:23.152263,2023-11-15 12:00:23.244894,0 days 00:00:00.092631,0.9,10,0.75,0.2,8,143,COMPLETE
275,275,18493.75,2023-11-15 12:00:23.246154,2023-11-15 12:00:23.337760,0 days 00:00:00.091606,0.9,10,0.75,0.2,5,150,COMPLETE
276,276,18207.5,2023-11-15 12:00:23.338658,2023-11-15 12:00:23.432746,0 days 00:00:00.094088,0.9,10,0.75,0.2,1,147,COMPLETE
277,277,17033.75,2023-11-15 12:00:23.433656,2023-11-15 12:00:23.529968,0 days 00:00:00.096312,0.9,20,0.75,0.2,7,109,COMPLETE
278,278,18308.0,2023-11-15 12:00:23.530891,2023-11-15 12:00:23.621928,0 days 00:00:00.091037,0.9,10,0.75,0.2,9,143,COMPLETE
279,279,18207.5,2023-11-15 12:00:23.623035,2023-11-15 12:00:23.715579,0 days 00:00:00.092544,0.9,10,0.75,0.2,5,147,COMPLETE
280,280,18426.75,2023-11-15 12:00:23.716660,2023-11-15 12:00:23.809880,0 days 00:00:00.093220,0.9,10,0.75,0.2,78,150,COMPLETE
281,281,18396.5,2023-11-15 12:00:23.811052,2023-11-15 12:00:23.899448,0 days 00:00:00.088396,0.9,10,0.75,0.2,2,142,COMPLETE
282,282,18098.75,2023-11-15 12:00:23.900504,2023-11-15 12:00:23.998369,0 days 00:00:00.097865,0.9,10,0.5,0.2,9,147,COMPLETE
283,283,18114.5,2023-11-15 12:00:23.999680,2023-11-15 12:00:24.093917,0 days 00:00:00.094237,0.9,10,0.75,0.2,7,144,COMPLETE
284,284,18492.25,2023-11-15 12:00:24.095272,2023-11-15 12:00:24.186033,0 days 00:00:00.090761,0.9,10,1.0,0.2,4,150,COMPLETE
285,285,17798.25,2023-11-15 12:00:24.186963,2023-11-15 12:00:24.286190,0 days 00:00:00.099227,0.9,20,0.5,0.2,7,147,COMPLETE
286,286,18308.0,2023-11-15 12:00:24.287301,2023-11-15 12:00:24.378475,0 days 00:00:00.091174,0.9,10,0.75,0.2,10,143,COMPLETE
287,287,199.75,2023-11-15 12:00:24.379457,2023-11-15 12:00:24.786808,0 days 00:00:00.407351,0.30000000000000004,10,0.75,0.2,0,147,COMPLETE
288,288,16530.0,2023-11-15 12:00:24.787669,2023-11-15 12:00:24.890073,0 days 00:00:00.102404,0.9,40,0.75,0.2,5,142,COMPLETE
289,289,18399.0,2023-11-15 12:00:24.891107,2023-11-15 12:00:24.982411,0 days 00:00:00.091304,0.9,10,1.0,0.2,2,150,COMPLETE
290,290,18207.5,2023-11-15 12:00:24.983628,2023-11-15 12:00:25.075094,0 days 00:00:00.091466,0.9,10,0.75,0.2,9,147,COMPLETE
291,291,17930.0,2023-11-15 12:00:25.076253,2023-11-15 12:00:25.171046,0 days 00:00:00.094793,0.9,10,1.0,0.2,6,144,COMPLETE
292,292,18207.5,2023-11-15 12:00:25.172013,2023-11-15 12:00:25.264665,0 days 00:00:00.092652,0.9,10,0.75,0.2,3,147,COMPLETE
293,293,18493.75,2023-11-15 12:00:25.265686,2023-11-15 12:00:25.358050,0 days 00:00:00.092364,0.9,10,0.75,0.2,7,150,COMPLETE
294,294,18022.0,2023-11-15 12:00:25.359128,2023-11-15 12:00:25.456078,0 days 00:00:00.096950,0.9,10,0.5,0.2,10,144,COMPLETE
295,295,12856.75,2023-11-15 12:00:25.457079,2023-11-15 12:00:25.585852,0 days 00:00:00.128773,0.9,90,0.75,0.2,5,141,COMPLETE
296,296,18588.5,2023-11-15 12:00:25.586764,2023-11-15 12:00:25.678025,0 days 00:00:00.091261,0.9,10,1.0,0.2,8,147,COMPLETE
297,297,18241.25,2023-11-15 12:00:25.679392,2023-11-15 12:00:25.772661,0 days 00:00:00.093269,0.9,20,0.75,0.2,3,150,COMPLETE
298,298,18640.0,2023-11-15 12:00:25.773669,2023-11-15 12:00:25.865634,0 days 00:00:00.091965,0.9,10,0.75,0.2,11,145,COMPLETE
299,299,18323.25,2023-11-15 12:00:25.866627,2023-11-15 12:00:25.960131,0 days 00:00:00.093504,0.9,10,1.0,0.2,6,140,COMPLETE
300,300,18207.5,2023-11-15 12:00:25.961520,2023-11-15 12:00:26.055868,0 days 00:00:00.094348,0.9,10,0.75,0.2,9,147,COMPLETE
301,301,14530.0,2023-11-15 12:00:26.056870,2023-11-15 12:00:26.146578,0 days 00:00:00.089708,0.9,10,0.5,0.2,4,36,COMPLETE
302,302,18512.25,2023-11-15 12:00:26.147641,2023-11-15 12:00:26.240132,0 days 00:00:00.092491,0.9,10,1.0,0.2,7,143,COMPLETE
303,303,18494.75,2023-11-15 12:00:26.241050,2023-11-15 12:00:26.336279,0 days 00:00:00.095229,0.9,10,0.75,0.2,10,150,COMPLETE
304,304,17661.0,2023-11-15 12:00:26.337208,2023-11-15 12:00:26.425802,0 days 00:00:00.088594,0.9,10,0.75,0.2,1,85,COMPLETE
305,305,16237.0,2023-11-15 12:00:26.426928,2023-11-15 12:00:26.534793,0 days 00:00:00.107865,0.9,50,0.75,0.2,5,145,COMPLETE
306,306,18588.5,2023-11-15 12:00:26.535716,2023-11-15 12:00:26.627521,0 days 00:00:00.091805,0.9,10,1.0,0.2,8,147,COMPLETE
307,307,18345.25,2023-11-15 12:00:26.628815,2023-11-15 12:00:26.719004,0 days 00:00:00.090189,0.9,10,0.75,0.2,3,142,COMPLETE
308,308,18213.5,2023-11-15 12:00:26.719995,2023-11-15 12:00:26.810591,0 days 00:00:00.090596,0.9,20,1.0,0.2,6,150,COMPLETE
309,309,18300.0,2023-11-15 12:00:26.811955,2023-11-15 12:00:26.906038,0 days 00:00:00.094083,0.9,10,0.75,0.2,88,147,COMPLETE
310,310,18791.0,2023-11-15 12:00:26.907071,2023-11-15 12:00:26.999460,0 days 00:00:00.092389,0.9,10,1.0,0.2,8,145,COMPLETE
311,311,17608.25,2023-11-15 12:00:27.000538,2023-11-15 12:00:27.092568,0 days 00:00:00.092030,0.9,10,1.0,0.5,11,92,COMPLETE
312,312,18236.5,2023-11-15 12:00:27.093676,2023-11-15 12:00:27.186648,0 days 00:00:00.092972,0.9,10,1.0,0.2,9,139,COMPLETE
313,313,18512.25,2023-11-15 12:00:27.187522,2023-11-15 12:00:27.291747,0 days 00:00:00.104225,0.9,10,1.0,0.2,7,143,COMPLETE
314,314,18605.5,2023-11-15 12:00:27.292922,2023-11-15 12:00:27.385823,0 days 00:00:00.092901,0.9,10,1.0,0.2,11,145,COMPLETE
315,315,18389.25,2023-11-15 12:00:27.386760,2023-11-15 12:00:27.481086,0 days 00:00:00.094326,0.9,10,0.75,0.2,8,141,COMPLETE
316,316,17903.0,2023-11-15 12:00:27.482043,2023-11-15 12:00:27.572510,0 days 00:00:00.090467,0.9,10,1.0,0.2,9,100,COMPLETE
317,317,18045.75,2023-11-15 12:00:27.573381,2023-11-15 12:00:27.671008,0 days 00:00:00.097627,0.9,20,0.5,0.2,4,145,COMPLETE
318,318,15599.25,2023-11-15 12:00:27.671939,2023-11-15 12:00:27.783177,0 days 00:00:00.111238,0.9,60,0.75,0.2,0,150,COMPLETE
319,319,18588.5,2023-11-15 12:00:27.784042,2023-11-15 12:00:27.878920,0 days 00:00:00.094878,0.9,10,1.0,0.2,6,147,COMPLETE
320,320,18214.25,2023-11-15 12:00:27.879861,2023-11-15 12:00:27.975859,0 days 00:00:00.095998,0.9,10,0.75,0.4,11,144,COMPLETE
321,321,18217.75,2023-11-15 12:00:27.977053,2023-11-15 12:00:28.073236,0 days 00:00:00.096183,0.9,10,0.75,0.2,7,140,COMPLETE
322,322,18399.25,2023-11-15 12:00:28.074357,2023-11-15 12:00:28.169332,0 days 00:00:00.094975,0.9,10,0.75,0.30000000000000004,2,147,COMPLETE
323,323,17792.0,2023-11-15 12:00:28.170290,2023-11-15 12:00:28.268378,0 days 00:00:00.098088,0.9,10,0.5,0.2,5,116,COMPLETE
324,324,18424.0,2023-11-15 12:00:28.269411,2023-11-15 12:00:28.365765,0 days 00:00:00.096354,0.9,10,1.0,0.2,9,150,COMPLETE
325,325,18308.0,2023-11-15 12:00:28.366642,2023-11-15 12:00:28.462013,0 days 00:00:00.095371,0.9,10,0.75,0.2,7,143,COMPLETE
326,326,18303.75,2023-11-15 12:00:28.463102,2023-11-15 12:00:28.558122,0 days 00:00:00.095020,0.8,10,1.0,0.2,3,147,COMPLETE
327,327,15169.25,2023-11-15 12:00:28.559243,2023-11-15 12:00:28.709020,0 days 00:00:00.149777,0.2,20,0.75,0.2,11,145,COMPLETE
328,328,18402.5,2023-11-15 12:00:28.710326,2023-11-15 12:00:28.808381,0 days 00:00:00.098055,0.9,10,2.5,0.30000000000000004,9,150,COMPLETE
329,329,18308.5,2023-11-15 12:00:28.809314,2023-11-15 12:00:28.902723,0 days 00:00:00.093409,0.9,10,0.75,0.2,5,142,COMPLETE
330,330,18588.5,2023-11-15 12:00:28.903837,2023-11-15 12:00:29.000712,0 days 00:00:00.096875,0.9,10,1.0,0.2,7,147,COMPLETE
331,331,13476.25,2023-11-15 12:00:29.001693,2023-11-15 12:00:29.139724,0 days 00:00:00.138031,0.9,80,0.75,0.2,3,144,COMPLETE
332,332,17469.25,2023-11-15 12:00:29.140753,2023-11-15 12:00:29.240741,0 days 00:00:00.099988,0.9,10,0.75,0.2,11,104,COMPLETE
333,333,17144.75,2023-11-15 12:00:29.241686,2023-11-15 12:00:29.335241,0 days 00:00:00.093555,0.9,10,1.0,0.2,8,73,COMPLETE
334,334,16758.0,2023-11-15 12:00:29.336231,2023-11-15 12:00:29.459838,0 days 00:00:00.123607,0.4,10,0.75,0.2,61,138,COMPLETE
335,335,18394.5,2023-11-15 12:00:29.461083,2023-11-15 12:00:29.558892,0 days 00:00:00.097809,0.8,10,0.5,0.2,5,148,COMPLETE
336,336,18498.25,2023-11-15 12:00:29.559974,2023-11-15 12:00:29.654886,0 days 00:00:00.094912,0.9,10,0.75,0.2,9,150,COMPLETE
337,337,14962.75,2023-11-15 12:00:29.655913,2023-11-15 12:00:29.749549,0 days 00:00:00.093636,0.9,20,1.0,0.2,2,51,COMPLETE
338,338,18503.5,2023-11-15 12:00:29.751088,2023-11-15 12:00:29.846640,0 days 00:00:00.095552,0.9,10,0.75,0.2,6,145,COMPLETE
339,339,18316.0,2023-11-15 12:00:29.847634,2023-11-15 12:00:29.941914,0 days 00:00:00.094280,0.9,10,1.0,0.2,12,141,COMPLETE
340,340,18399.25,2023-11-15 12:00:29.942948,2023-11-15 12:00:30.040088,0 days 00:00:00.097140,0.9,10,0.75,0.30000000000000004,4,147,COMPLETE
341,341,18114.5,2023-11-15 12:00:30.041175,2023-11-15 12:00:30.139566,0 days 00:00:00.098391,0.9,10,0.75,0.2,7,144,COMPLETE
342,342,199.75,2023-11-15 12:00:30.140651,2023-11-15 12:00:30.562055,0 days 00:00:00.421404,0.9,10,1.0,0.6,0,150,COMPLETE
343,343,18490.5,2023-11-15 12:00:30.563007,2023-11-15 12:00:30.657282,0 days 00:00:00.094275,0.9,10,3.0,0.2,10,147,COMPLETE
344,344,17117.0,2023-11-15 12:00:30.658145,2023-11-15 12:00:30.757977,0 days 00:00:00.099832,0.8,30,0.75,0.2,8,139,COMPLETE
