,value,max_episodes,gamma,alpha,initialization,decay_rate,decay_interval
7516,100.0,371,0.4,0.30000000000000004,98,0.75,51
7517,100.0,667,0.5,0.8,31,3.0,31
7518,100.0,771,0.1,0.4,5,1.5,71
7519,100.0,1000,0.30000000000000004,0.7000000000000001,78,1.75,61
7520,100.0,623,0.2,0.6,16,2.0,1
7521,100.0,813,0.4,0.5,19,2.25,11
7522,100.0,321,0.7000000000000001,0.1,10,2.75,81
7523,100.0,529,0.5,0.8,50,0.5,51
7524,100.0,835,0.6,0.7000000000000001,37,2.5,71
7525,100.0,741,0.2,0.9,93,3.0,91
7526,100.0,691,0.30000000000000004,0.6,53,2.25,61
7527,100.0,715,0.4,0.2,60,1.25,71
7528,100.0,481,0.5,0.4,88,2.75,51
7529,100.0,400,0.6,0.30000000000000004,69,2.5,61
7530,100.0,652,0.9,0.9,46,1.75,81
7531,100.0,866,0.1,0.8,12,1.0,41
7532,100.0,608,0.8,0.1,32,1.5,71
7533,100.0,344,0.4,0.9,8,2.75,51
7534,100.0,186,0.30000000000000004,0.7000000000000001,83,1.75,91
7535,100.0,568,0.5,0.6,75,3.0,61
7536,100.0,760,0.8,0.9,39,2.0,31
7537,-100.0,112,0.7000000000000001,0.30000000000000004,17,2.25,21
7538,100.0,545,0.2,0.2,21,3.0,71
7539,100.0,926,0.5,0.5,66,2.5,81
7540,100.0,897,0.6,0.8,14,1.5,51
7541,100.0,634,0.4,0.7000000000000001,71,2.5,41
7542,100.0,790,0.1,0.1,100,1.75,61
7543,100.0,960,0.30000000000000004,0.2,57,1.25,81
7544,100.0,737,0.7000000000000001,0.9,27,2.75,71
7545,100.0,677,0.9,0.30000000000000004,43,2.25,1
7546,100.0,513,0.5,0.8,30,2.0,41
7547,100.0,356,0.2,0.4,77,3.0,71
7548,100.0,280,0.30000000000000004,0.6,34,1.5,61
7549,100.0,582,0.4,0.7000000000000001,81,1.0,91
7550,100.0,852,0.6,0.9,62,2.75,61
7551,100.0,721,0.1,0.6,12,3.0,71
7552,100.0,824,0.30000000000000004,0.8,73,1.0,81
7553,100.0,216,0.2,0.5,47,1.75,51
7554,100.0,417,0.5,0.2,25,2.25,71
7555,100.0,703,0.7000000000000001,0.1,17,0.75,61
7556,100.0,664,0.4,0.4,86,2.5,31
7557,100.0,773,0.6,0.9,23,1.25,11
7558,100.0,986,0.4,0.9,41,2.75,51
7559,-100.0,134,0.5,0.7000000000000001,51,2.0,91
7560,100.0,752,0.30000000000000004,0.8,2,2.25,71
7561,100.0,600,0.1,0.2,19,3.0,81
7562,100.0,623,0.5,0.1,8,2.5,41
7563,100.0,541,0.2,0.30000000000000004,13,1.75,61
7564,100.0,686,0.30000000000000004,0.9,79,3.0,71
7565,100.0,881,0.9,0.5,54,1.5,61
7566,100.0,799,0.7000000000000001,0.8,91,0.75,51
7567,100.0,562,0.4,0.6,4,2.75,21
7568,100.0,322,0.6,0.7000000000000001,36,1.75,41
7569,100.0,380,0.5,0.30000000000000004,10,2.5,91
7570,100.0,636,0.2,0.9,96,2.0,71
7571,100.0,307,0.4,0.8,15,1.25,81
7572,100.0,912,0.5,0.9,20,2.25,11
7573,100.0,580,0.6,0.4,45,2.75,51
7574,100.0,951,0.1,0.2,33,3.0,1
7575,100.0,498,0.30000000000000004,0.6,28,1.0,71
7576,100.0,735,0.7000000000000001,0.5,6,1.5,61
7577,-100.0,263,0.2,0.1,47,0.5,61
7578,100.0,457,0.9,0.8,49,1.75,71
7579,100.0,653,0.8,0.2,75,2.5,81
7580,100.0,985,0.4,0.7000000000000001,30,3.0,71
7581,100.0,521,0.5,0.9,59,2.25,51
7582,100.0,605,0.30000000000000004,0.6,22,2.0,41
7583,100.0,836,0.6,0.9,67,1.75,31
7584,100.0,289,0.7000000000000001,0.8,43,2.75,61
7585,100.0,868,0.1,0.30000000000000004,94,3.0,91
7586,100.0,674,0.30000000000000004,0.7000000000000001,39,2.5,51
7587,0.0,119,0.5,0.4,26,1.0,61
7588,100.0,703,0.2,0.2,55,1.5,81
7589,100.0,202,0.4,0.9,12,2.75,71
7590,100.0,759,0.5,0.1,72,2.25,71
7591,100.0,337,0.30000000000000004,0.6,17,3.0,61
7592,100.0,815,0.4,0.8,77,2.0,31
7593,0.0,549,0.8,0.9,10,2.5,91
7594,100.0,145,0.6,0.7000000000000001,37,1.25,41
7595,-100.0,720,0.2,0.1,70,1.75,71
7596,100.0,785,0.6,0.4,14,2.25,51
7597,100.0,576,0.5,0.5,50,1.5,61
7598,100.0,645,0.1,0.30000000000000004,98,0.25,81
7599,100.0,968,0.4,0.8,32,3.0,11
7600,100.0,243,0.30000000000000004,0.2,64,2.75,21
7601,100.0,851,0.7000000000000001,0.9,34,2.0,91
7602,100.0,166,0.5,0.7000000000000001,83,2.5,71
7603,100.0,687,0.9,0.6,52,1.0,61
7604,100.0,936,0.30000000000000004,0.8,24,3.0,51
7605,100.0,358,0.4,0.5,15,1.75,41
7606,100.0,565,0.1,0.9,19,2.25,71
7607,0.0,738,0.2,0.4,0,1.25,1
7608,100.0,434,0.4,0.2,42,1.75,81
7609,100.0,589,0.5,0.1,48,0.75,61
7610,0.0,893,0.7000000000000001,0.9,45,1.5,81
7611,100.0,535,0.30000000000000004,0.7000000000000001,89,2.75,71
7612,100.0,615,0.5,0.8,80,3.0,51
7613,100.0,1000,0.6,0.7000000000000001,74,2.25,61
7614,100.0,774,0.2,0.9,11,2.5,41
7615,100.0,805,0.1,0.6,29,2.0,91
7616,100.0,472,0.9,0.8,7,1.0,71
7617,100.0,659,0.6,0.30000000000000004,22,2.75,61
7618,100.0,406,0.5,0.2,26,1.5,71
7619,100.0,711,0.7000000000000001,0.6,35,1.75,31
7620,100.0,748,0.4,0.9,62,1.25,81
7621,-100.0,101,0.8,0.1,13,3.0,51
7622,100.0,620,0.30000000000000004,0.8,56,2.5,51
7623,100.0,507,0.5,0.5,45,2.75,21
7624,100.0,830,0.4,0.8,69,3.0,71
7625,100.0,693,0.2,0.30000000000000004,40,2.0,61
7626,100.0,861,0.30000000000000004,0.9,18,2.25,71
7627,100.0,727,0.5,0.7000000000000001,77,1.75,81
7628,100.0,597,0.7000000000000001,0.6,92,1.0,31
7629,100.0,548,0.4,0.2,8,3.0,91
7630,100.0,640,0.6,0.7000000000000001,31,2.75,61
7631,100.0,671,0.1,0.9,86,2.5,41
7632,100.0,877,0.30000000000000004,0.4,20,1.5,51
7633,100.0,984,0.9,0.2,100,2.25,71
7634,100.0,523,0.6,0.1,15,3.0,1
7635,100.0,370,0.5,0.9,48,2.0,71
7636,100.0,767,0.2,0.7000000000000001,38,1.75,61
7637,100.0,565,0.1,0.5,4,2.5,81
7638,100.0,325,0.2,0.6,10,1.5,91
7639,100.0,703,0.4,0.8,28,0.75,11
7640,100.0,955,0.30000000000000004,0.9,79,1.25,51
7641,100.0,911,0.5,0.30000000000000004,58,2.75,71
7642,100.0,393,0.7000000000000001,0.8,72,1.0,41
7643,100.0,187,0.4,0.4,52,2.25,61
7644,100.0,662,0.8,0.1,66,3.0,81
7645,100.0,839,0.5,0.2,16,2.5,61
7646,100.0,747,0.30000000000000004,0.9,42,1.75,41
7647,100.0,293,0.9,0.6,23,2.75,71
7648,100.0,486,0.1,0.5,11,1.75,21
7649,100.0,599,0.6,0.8,13,1.5,51
7650,100.0,811,0.2,0.30000000000000004,82,0.5,71
7651,100.0,222,0.4,0.9,76,2.25,81
7652,100.0,630,0.5,0.7000000000000001,26,2.0,61
7653,100.0,682,0.30000000000000004,0.9,36,2.5,91
7654,-100.0,727,0.6,0.8,44,0.25,51
7655,100.0,793,0.30000000000000004,0.1,30,3.0,61
7656,100.0,342,0.7000000000000001,0.4,50,3.0,71
7657,100.0,581,0.4,0.2,47,2.75,81
7658,100.0,651,0.5,0.6,96,1.0,71
7659,100.0,551,0.2,0.9,17,2.25,51
7660,100.0,897,0.8,0.7000000000000001,21,1.5,1
7661,100.0,974,0.5,0.8,61,1.25,91
7662,100.0,924,0.7000000000000001,0.1,14,1.75,31
7663,100.0,759,0.1,0.4,34,2.0,61
7664,100.0,778,0.6,0.7000000000000001,74,2.5,71
7665,0.0,852,0.4,0.2,6,0.75,81
7666,100.0,314,0.30000000000000004,0.30000000000000004,32,2.75,41
7667,100.0,615,0.2,0.5,24,3.0,11
7668,100.0,528,0.9,0.6,64,2.25,61
7669,100.0,702,0.4,0.9,12,3.0,31
7670,100.0,570,0.5,0.9,40,2.75,71
7671,100.0,682,0.6,0.8,94,1.75,51
7672,100.0,882,0.30000000000000004,0.30000000000000004,2,2.0,61
7673,-100.0,119,0.2,0.8,54,2.5,91
7674,100.0,449,0.30000000000000004,0.2,9,1.25,71
7675,100.0,718,0.1,0.9,84,1.0,41
7676,100.0,162,0.7000000000000001,0.7000000000000001,68,3.0,61
7677,-100.0,267,0.5,0.2,71,2.0,51
7678,100.0,817,0.4,0.1,45,1.5,81
7679,100.0,140,0.5,0.6,18,2.5,71
7680,100.0,428,0.6,0.9,27,1.75,81
7681,100.0,647,0.2,0.4,81,2.25,91
7682,100.0,741,0.9,0.5,90,2.75,71
7683,100.0,588,0.7000000000000001,0.8,78,3.0,61
7684,100.0,951,0.30000000000000004,0.30000000000000004,38,1.75,61
7685,100.0,630,0.4,0.7000000000000001,15,2.25,51
7686,100.0,355,0.5,0.6,51,1.5,21
7687,100.0,670,0.30000000000000004,0.9,48,2.5,41
7688,100.0,860,0.1,0.8,22,0.75,71
7689,100.0,508,0.6,0.2,42,1.0,1
7690,100.0,555,0.8,0.1,88,1.25,71
7691,100.0,765,0.4,0.9,98,3.0,31
7692,100.0,835,0.5,0.5,74,2.75,61
7693,100.0,1000,0.7000000000000001,0.7000000000000001,32,2.0,51
7694,100.0,793,0.4,0.9,25,2.25,81
7695,100.0,534,0.2,0.6,11,3.0,91
7696,100.0,303,0.30000000000000004,0.8,46,1.75,71
7697,100.0,692,0.1,0.30000000000000004,20,2.5,61
7698,100.0,335,0.5,0.2,17,2.75,51
7699,100.0,598,0.9,0.4,28,1.5,21
7700,100.0,936,0.4,0.1,59,1.75,41
7701,100.0,975,0.6,0.9,8,2.25,71
7702,-100.0,727,0.5,0.7000000000000001,15,1.0,81
7703,100.0,750,0.30000000000000004,0.6,76,0.25,71
7704,100.0,564,0.2,0.8,35,3.0,61
7705,100.0,248,0.6,0.9,13,1.25,11
7706,100.0,384,0.7000000000000001,0.8,49,2.0,41
7707,100.0,615,0.5,0.5,30,2.5,61
7708,100.0,582,0.30000000000000004,0.7000000000000001,43,2.75,71
7709,100.0,876,0.4,0.2,5,1.5,91
7710,100.0,659,0.2,0.4,56,3.0,31
7711,100.0,708,0.1,0.30000000000000004,37,2.75,51
7712,100.0,634,0.8,0.9,72,2.5,81
7713,100.0,539,0.4,0.1,33,0.5,51
7714,100.0,781,0.9,0.8,85,1.75,61
7715,100.0,493,0.5,0.9,70,2.25,71
7716,0.0,820,0.6,0.6,24,1.0,91
7717,100.0,177,0.30000000000000004,0.2,53,0.75,1
7718,100.0,413,0.2,0.7000000000000001,19,3.0,11
7719,100.0,649,0.7000000000000001,0.6,40,2.0,41
7720,100.0,673,0.1,0.9,63,1.75,71
7721,100.0,844,0.30000000000000004,0.8,67,3.0,61
7722,100.0,900,0.5,0.30000000000000004,10,2.25,71
7723,0.0,602,0.4,0.1,0,2.5,51
7724,100.0,366,0.6,0.9,79,2.75,61
7725,100.0,798,0.5,0.4,12,1.5,81
7726,100.0,733,0.7000000000000001,0.5,92,2.0,71
7727,100.0,196,0.4,0.2,96,2.75,81
7728,0.0,695,0.2,0.8,50,1.25,91
7729,100.0,280,0.4,0.7000000000000001,16,1.0,61
7730,100.0,474,0.1,0.9,22,2.25,41
7731,100.0,522,0.30000000000000004,0.6,46,2.5,31
7732,100.0,574,0.9,0.9,100,3.0,21
7733,100.0,762,0.5,0.1,7,1.75,51
7734,100.0,548,0.30000000000000004,0.7000000000000001,29,1.5,71
7735,100.0,985,0.5,0.2,82,3.0,71
7736,100.0,318,0.7000000000000001,0.8,75,2.75,81
7737,100.0,870,0.2,0.30000000000000004,44,2.25,61
7738,100.0,717,0.6,0.5,13,1.75,41
7739,100.0,918,0.6,0.4,3,2.5,71
7740,100.0,964,0.4,0.8,77,2.0,51
7741,-100.0,113,0.8,0.9,27,1.25,61
7742,100.0,674,0.1,0.1,20,3.0,1
7743,100.0,628,0.30000000000000004,0.6,61,1.0,51
7744,100.0,564,0.2,0.7000000000000001,87,1.5,81
7745,100.0,833,0.5,0.2,9,2.25,61
7746,100.0,780,0.30000000000000004,0.9,33,2.75,71
7747,100.0,231,0.4,0.30000000000000004,17,1.75,91
7748,100.0,748,0.5,0.8,31,2.5,71
7749,100.0,346,0.9,0.6,48,0.5,81
7750,100.0,132,0.7000000000000001,0.7000000000000001,35,3.0,61
7751,100.0,688,0.5,0.9,57,2.75,41
7752,100.0,853,0.30000000000000004,0.5,41,3.0,91
7753,100.0,453,0.2,0.8,65,2.0,51
7754,100.0,155,0.6,0.2,14,1.75,21
7755,100.0,657,0.4,0.4,24,2.5,31
7756,100.0,715,0.1,0.6,39,1.5,71
7757,100.0,805,0.5,0.9,51,2.25,51
7758,100.0,590,0.8,0.8,73,1.0,61
7759,100.0,504,0.4,0.7000000000000001,53,0.75,11
7760,-100.0,613,0.6,0.1,94,1.25,71
7761,100.0,384,0.7000000000000001,0.9,98,2.75,81
7762,100.0,729,0.30000000000000004,0.4,80,2.0,61
7763,100.0,760,0.2,0.30000000000000004,11,1.75,41
7764,100.0,644,0.5,0.5,45,3.0,71
7765,100.0,886,0.9,0.9,18,2.5,81
7766,100.0,521,0.1,0.2,22,2.25,61
7767,100.0,544,0.4,0.8,37,2.75,91
7768,100.0,303,0.30000000000000004,0.30000000000000004,70,3.0,71
7769,100.0,932,0.6,0.6,26,0.25,31
7770,100.0,706,0.4,0.1,42,1.75,61
7771,100.0,574,0.7000000000000001,0.7000000000000001,76,1.5,51
7772,100.0,608,0.5,0.9,15,2.5,71
7773,100.0,956,0.2,0.8,13,1.25,51
7774,100.0,402,0.30000000000000004,0.9,30,2.25,61
7775,100.0,676,0.6,0.4,47,2.75,81
7776,100.0,820,0.1,0.5,7,2.0,91
7777,100.0,739,0.5,0.2,20,1.75,71
7778,100.0,865,0.4,0.7000000000000001,10,1.5,41
7779,-100.0,209,0.30000000000000004,0.1,55,1.0,1
7780,100.0,986,0.2,0.8,68,3.0,51
7781,-100.0,101,0.9,0.7000000000000001,59,2.5,71
7782,100.0,555,0.7000000000000001,0.9,50,3.0,61
7783,100.0,639,0.5,0.6,74,2.25,41
7784,100.0,775,0.4,0.30000000000000004,28,2.0,81
7785,100.0,901,0.5,0.9,79,1.75,11
7786,100.0,366,0.30000000000000004,0.8,34,2.75,71
7787,100.0,325,0.8,0.2,16,1.0,91
7788,100.0,436,0.6,0.6,46,3.0,61
7789,100.0,790,0.1,0.5,5,1.25,51
7790,100.0,586,0.5,0.9,84,2.5,81
7791,100.0,661,0.4,0.2,44,1.5,21
7792,100.0,467,0.7000000000000001,0.1,25,3.0,71
7793,100.0,695,0.30000000000000004,0.8,13,0.75,31
7794,100.0,842,0.2,0.7000000000000001,32,2.75,61
7795,100.0,752,0.6,0.6,95,2.25,51
7796,100.0,618,0.9,0.9,18,2.0,1
7797,100.0,974,0.4,0.30000000000000004,39,1.75,71
7798,100.0,290,0.1,0.4,90,2.25,41
7799,100.0,720,0.2,0.8,36,2.5,91
7800,100.0,1000,0.5,0.2,72,1.5,61
7801,100.0,342,0.30000000000000004,0.9,22,3.0,51
7802,0.0,565,0.30000000000000004,0.7000000000000001,11,2.75,81
7803,100.0,803,0.6,0.1,63,1.75,71
7804,100.0,598,0.5,0.6,48,2.75,61
7805,100.0,682,0.7000000000000001,0.4,8,1.25,71
7806,100.0,534,0.8,0.9,66,0.5,91
7807,100.0,259,0.2,0.8,15,1.0,51
7808,100.0,830,0.4,0.7000000000000001,52,2.5,61
7809,100.0,946,0.4,0.30000000000000004,92,3.0,81
7810,100.0,174,0.1,0.5,82,2.0,71
7811,100.0,489,0.5,0.2,42,1.75,31
7812,100.0,146,0.5,0.8,2,1.5,11
7813,100.0,857,0.2,0.9,77,2.25,41
7814,100.0,661,0.7000000000000001,0.6,30,3.0,61
7815,100.0,735,0.9,0.1,28,2.5,71
7816,100.0,764,0.6,0.9,25,0.75,1
7817,100.0,694,0.30000000000000004,0.2,100,2.0,61
7818,100.0,633,0.4,0.7000000000000001,88,1.0,81
7819,100.0,880,0.30000000000000004,0.4,12,2.5,41
7820,100.0,550,0.1,0.6,20,2.25,71
7821,100.0,912,0.30000000000000004,0.8,49,2.75,51
7822,100.0,588,0.6,0.9,23,1.25,81
7823,100.0,811,0.5,0.5,74,3.0,71
7824,100.0,523,0.2,0.30000000000000004,9,1.75,91
7825,100.0,353,0.7000000000000001,0.8,17,2.75,61
7826,100.0,324,0.4,0.1,61,3.0,51
7827,100.0,620,0.5,0.9,4,1.5,71
7828,100.0,412,0.4,0.2,97,1.75,31
7829,100.0,784,0.2,0.7000000000000001,43,2.25,61
7830,100.0,712,0.5,0.8,38,2.0,91
7831,100.0,572,0.30000000000000004,0.4,70,2.5,51
7832,100.0,653,0.7000000000000001,0.9,33,1.0,81
7833,100.0,747,0.1,0.30000000000000004,14,1.5,71
7834,100.0,676,0.9,0.6,46,2.75,61
7835,-100.0,118,0.6,0.1,35,3.0,41
7836,100.0,975,0.8,0.7000000000000001,79,1.75,71
7837,100.0,848,0.5,0.2,56,2.5,21
7838,100.0,636,0.30000000000000004,0.9,58,2.25,11
7839,100.0,728,0.4,0.8,54,0.25,61
7840,100.0,605,0.1,0.5,86,3.0,81
7841,0.0,505,0.5,0.9,11,2.75,91
7842,100.0,387,0.6,0.7000000000000001,76,1.25,71
7843,100.0,700,0.4,0.6,50,2.0,51
7844,100.0,568,0.5,0.4,6,0.75,41
7845,100.0,543,0.7000000000000001,0.30000000000000004,40,1.0,71
7846,100.0,831,0.6,0.8,16,2.25,61
7847,100.0,895,0.2,0.9,21,1.5,1
7848,100.0,304,0.2,0.1,27,3.0,51
7849,100.0,226,0.30000000000000004,0.2,44,1.75,21
7850,100.0,774,0.8,0.7000000000000001,72,2.5,61
7851,100.0,869,0.9,0.5,68,2.0,31
7852,100.0,757,0.4,0.9,19,3.0,71
7853,100.0,938,0.5,0.6,81,2.75,91
7854,100.0,590,0.30000000000000004,0.8,31,2.5,81
7855,100.0,662,0.2,0.9,14,1.75,71
7856,100.0,808,0.4,0.2,25,2.25,41
7857,100.0,427,0.6,0.1,47,1.5,51
7858,100.0,961,0.30000000000000004,0.30000000000000004,23,2.75,61
7859,-100.0,100,0.5,0.8,8,1.25,71
7860,100.0,708,0.1,0.7000000000000001,65,3.0,81
7861,100.0,369,0.7000000000000001,0.9,37,2.25,61
7862,100.0,734,0.30000000000000004,0.4,52,1.75,11
7863,100.0,270,0.4,0.6,18,2.75,41
7864,0.0,638,0.7000000000000001,0.8,0,2.5,81
7865,100.0,674,0.1,0.5,41,1.0,51
7866,100.0,557,0.5,0.7000000000000001,10,2.25,71
7867,100.0,453,0.9,0.2,29,2.0,51
7868,100.0,531,0.6,0.9,93,3.0,91
7869,100.0,622,0.4,0.6,78,1.5,61
7870,100.0,789,0.5,0.8,13,3.0,31
7871,-100.0,132,0.2,0.1,90,1.75,71
7872,0.0,882,0.30000000000000004,0.9,16,0.5,61
7873,100.0,343,0.4,0.2,47,2.75,71
7874,100.0,479,0.30000000000000004,0.7000000000000001,98,1.25,61
7875,100.0,825,0.9,0.30000000000000004,75,2.5,91
7876,100.0,685,0.5,0.4,60,2.0,51
7877,100.0,852,0.8,0.8,21,1.0,71
7878,100.0,201,0.1,0.9,32,2.25,81
7879,100.0,766,0.6,0.6,12,1.75,41
7880,100.0,576,0.2,0.1,35,2.75,61
7881,100.0,604,0.7000000000000001,0.2,44,1.5,31
7882,100.0,244,0.5,0.5,26,3.0,81
7883,100.0,985,0.6,0.30000000000000004,49,2.5,71
7884,100.0,510,0.4,0.7000000000000001,73,2.0,21
7885,100.0,717,0.30000000000000004,0.9,85,0.75,1
7886,100.0,919,0.1,0.9,95,3.0,71
7887,100.0,644,0.2,0.8,6,1.75,61
7888,100.0,745,0.5,0.4,69,2.5,91
7889,100.0,1000,0.7000000000000001,0.6,77,1.0,51
7890,100.0,327,0.4,0.1,9,1.5,81
7891,100.0,291,0.30000000000000004,0.2,51,2.75,71
7892,100.0,182,0.5,0.5,83,2.25,41
7893,100.0,663,0.6,0.8,15,1.75,61
7894,100.0,695,0.2,0.7000000000000001,38,3.0,41
7895,100.0,585,0.4,0.30000000000000004,19,1.25,51
7896,100.0,799,0.7000000000000001,0.9,63,2.25,71
7897,0.0,564,0.30000000000000004,0.9,23,2.5,91
7898,100.0,552,0.9,0.6,3,3.0,61
7899,-100.0,618,0.1,0.9,80,0.25,81
7900,100.0,164,0.5,0.8,45,2.0,51
7901,100.0,873,0.5,0.4,34,2.75,71
7902,100.0,733,0.4,0.7000000000000001,42,0.75,11
7903,100.0,398,0.6,0.2,30,1.25,31
7904,100.0,533,0.2,0.1,11,1.75,71
7905,100.0,764,0.30000000000000004,0.8,71,1.0,51
7906,100.0,308,0.4,0.6,14,2.75,61
7907,100.0,359,0.5,0.9,54,3.0,21
7908,100.0,844,0.7000000000000001,0.2,27,1.5,41
7909,100.0,959,0.30000000000000004,0.30000000000000004,75,2.5,1
7910,100.0,644,0.1,0.7000000000000001,49,2.25,91
7911,100.0,892,0.2,0.1,40,2.0,61
7912,100.0,710,0.9,0.9,58,1.75,81
7913,100.0,680,0.8,0.5,32,3.0,71
7914,100.0,823,0.6,0.8,17,1.0,61
7915,100.0,925,0.4,0.9,66,2.75,81
7916,100.0,604,0.5,0.7000000000000001,100,2.5,51
7917,100.0,786,0.2,0.6,13,1.5,71
7918,-100.0,748,0.6,0.8,47,0.5,61
7919,100.0,279,0.30000000000000004,0.2,88,1.75,51
7920,100.0,519,0.4,0.4,24,2.0,91
7921,100.0,496,0.7000000000000001,0.30000000000000004,36,2.25,71
7922,100.0,970,0.1,0.8,19,3.0,71
7923,100.0,584,0.5,0.9,28,2.5,81
7924,100.0,945,0.30000000000000004,0.1,8,3.0,61
7925,100.0,655,0.8,0.6,78,1.5,41
7926,100.0,547,0.5,0.5,43,2.25,1
7927,100.0,331,0.9,0.7000000000000001,96,2.75,51
7928,100.0,853,0.6,0.2,11,3.0,71
7929,100.0,716,0.4,0.9,15,1.75,61
7930,100.0,690,0.2,0.8,21,1.25,11
7931,100.0,373,0.30000000000000004,0.30000000000000004,91,2.25,71
7932,100.0,128,0.5,0.9,53,1.0,21
7933,100.0,627,0.1,0.4,74,2.75,81
7934,100.0,666,0.4,0.6,56,2.5,31
7935,100.0,767,0.6,0.7000000000000001,46,1.5,91
7936,-100.0,148,0.7000000000000001,0.1,31,2.0,41
7937,100.0,867,0.2,0.9,33,1.75,61
7938,0.0,566,0.30000000000000004,0.8,17,3.0,81
7939,100.0,902,0.5,0.5,61,2.5,71
7940,100.0,814,0.4,0.2,51,2.75,51
7941,100.0,585,0.30000000000000004,0.8,72,1.25,61
7942,100.0,731,0.5,0.4,12,2.25,71
7943,100.0,420,0.1,0.9,6,3.0,31
7944,100.0,984,0.2,0.7000000000000001,39,2.0,61
7945,100.0,751,0.8,0.6,24,1.75,51
7946,100.0,469,0.6,0.30000000000000004,80,2.75,41
7947,-100.0,100,0.9,0.6,2,0.75,91
7948,100.0,692,0.7000000000000001,0.8,29,1.5,71
7949,100.0,311,0.5,0.2,14,1.0,61
7950,100.0,543,0.4,0.1,98,2.5,81
7951,100.0,597,0.30000000000000004,0.9,48,3.0,71
7952,100.0,213,0.7000000000000001,0.9,68,2.5,51
7953,100.0,645,0.6,0.5,9,2.0,61
7954,100.0,777,0.4,0.7000000000000001,21,2.25,11
7955,-100.0,256,0.30000000000000004,0.2,64,1.75,91
7956,100.0,839,0.5,0.8,41,2.75,41
7957,100.0,608,0.1,0.9,44,1.25,71
7958,100.0,448,0.5,0.4,26,0.25,81
7959,100.0,803,0.2,0.1,93,3.0,51
7960,100.0,669,0.6,0.6,82,1.5,1
7961,100.0,725,0.4,0.30000000000000004,76,1.0,71
7962,100.0,343,0.2,0.7000000000000001,16,0.75,61
7963,100.0,530,0.30000000000000004,0.9,36,2.5,71
7964,100.0,622,0.5,0.8,19,2.25,21
7965,100.0,567,0.4,0.7000000000000001,86,2.75,81
7966,100.0,701,0.7000000000000001,0.2,12,3.0,31
7967,100.0,884,0.9,0.1,9,1.75,61
7968,100.0,743,0.30000000000000004,0.9,33,2.25,51
7969,100.0,396,0.1,0.6,70,2.0,41
7970,100.0,865,0.6,0.30000000000000004,23,1.75,71
7971,100.0,1000,0.2,0.5,73,3.0,91
7972,100.0,828,0.5,0.4,45,0.5,61
7973,100.0,507,0.4,0.8,4,1.5,81
7974,100.0,912,0.8,0.9,38,1.0,71
7975,100.0,971,0.7000000000000001,0.7000000000000001,29,2.75,31
7976,100.0,681,0.30000000000000004,0.6,50,2.5,51
7977,100.0,194,0.4,0.8,77,1.25,61
7978,0.0,651,0.5,0.9,14,3.0,91
7979,100.0,354,0.2,0.2,17,2.0,71
7980,100.0,781,0.1,0.1,58,2.75,81
7981,100.0,550,0.9,0.8,41,2.25,41
7982,100.0,721,0.5,0.4,48,1.5,11
7983,100.0,378,0.30000000000000004,0.30000000000000004,10,1.75,1
7984,100.0,578,0.4,0.9,52,2.5,51
7985,100.0,487,0.30000000000000004,0.7000000000000001,62,3.0,61
7986,100.0,626,0.6,0.5,84,2.5,71
7987,100.0,952,0.5,0.9,35,2.75,61
7988,100.0,937,0.6,0.2,22,1.0,91
7989,100.0,231,0.1,0.6,25,2.25,41
7990,100.0,750,0.7000000000000001,0.1,55,1.75,71
7991,100.0,158,0.2,0.8,31,1.25,51
7992,100.0,436,0.4,0.7000000000000001,95,3.0,61
7993,100.0,797,0.5,0.2,43,2.0,21
7994,100.0,672,0.30000000000000004,0.9,66,2.75,81
7995,100.0,327,0.9,0.8,18,2.25,71
7996,0.0,700,0.2,0.30000000000000004,0,1.5,51
7997,100.0,118,0.8,0.5,79,1.75,61
7998,100.0,853,0.7000000000000001,0.4,7,3.0,81
7999,100.0,516,0.4,0.9,13,2.5,71
8000,100.0,291,0.30000000000000004,0.2,27,3.0,41
8001,100.0,591,0.5,0.7000000000000001,89,2.25,91
8002,100.0,764,0.6,0.6,46,1.75,71
8003,100.0,553,0.7000000000000001,0.1,15,1.0,81
8004,100.0,647,0.1,0.9,76,2.0,61
8005,100.0,816,0.5,0.8,11,2.75,11
8006,100.0,603,0.4,0.30000000000000004,20,1.25,51
8007,100.0,736,0.6,0.9,74,1.5,31
8008,0.0,706,0.30000000000000004,0.6,33,0.75,71
8009,100.0,530,0.4,0.8,5,2.5,61
8010,100.0,892,0.2,0.4,60,3.0,61
8011,100.0,983,0.1,0.7000000000000001,49,2.0,41
8012,100.0,631,0.9,0.9,70,0.25,1
8013,100.0,663,0.5,0.5,37,2.75,71
8014,100.0,573,0.4,0.1,28,1.75,81
8015,100.0,840,0.30000000000000004,0.2,30,2.5,51
8016,100.0,688,0.6,0.6,81,2.25,91
8017,100.0,143,0.2,0.9,16,3.0,71
8018,100.0,779,0.5,0.7000000000000001,98,2.25,61
8019,100.0,275,0.8,0.30000000000000004,92,1.5,71
8020,100.0,610,0.5,0.8,42,1.75,51
8021,100.0,866,0.7000000000000001,0.2,100,1.0,31
8022,100.0,757,0.30000000000000004,0.9,53,3.0,21
8023,100.0,724,0.1,0.8,45,2.75,81
8024,100.0,538,0.6,0.8,23,2.5,71
8025,100.0,332,0.4,0.5,67,2.0,61
8026,0.0,639,0.2,0.7000000000000001,12,0.75,51
