,value,max_episodes,gamma,alpha,initialization,decay_rate,decay_interval
8180,100.0,456,0.5,0.30000000000000004,26,2.5,61
8181,100.0,612,0.7000000000000001,0.4,62,0.75,51
8182,100.0,327,0.1,0.7000000000000001,88,1.25,31
8183,100.0,789,0.2,0.2,73,1.5,1
8184,100.0,413,0.4,0.5,98,1.25,21
8185,100.0,264,0.9,0.6,94,1.75,41
8186,100.0,638,0.5,0.30000000000000004,45,0.5,11
8187,100.0,379,0.30000000000000004,0.30000000000000004,83,2.0,61
8188,100.0,658,0.6,0.5,91,1.0,71
8189,100.0,573,0.2,0.4,14,0.25,81
8190,100.0,286,0.7000000000000001,0.9,55,1.5,31
8191,100.0,147,0.8,0.8,66,3.0,51
8192,0.0,737,0.1,0.4,0,2.25,21
8193,100.0,433,0.2,0.2,96,1.5,41
8194,100.0,479,0.30000000000000004,0.7000000000000001,68,1.75,41
8195,100.0,523,0.6,0.6,37,0.75,61
8196,100.0,355,0.5,0.30000000000000004,75,2.0,21
8197,100.0,703,0.4,0.5,89,1.25,11
8198,100.0,322,0.9,0.1,71,1.0,31
8199,100.0,224,0.7000000000000001,0.4,51,2.5,51
8200,100.0,679,0.4,0.8,9,0.5,71
8201,100.0,344,0.1,0.30000000000000004,79,0.25,31
8202,100.0,605,0.30000000000000004,0.7000000000000001,93,1.5,41
8203,100.0,244,0.6,0.2,87,1.25,21
8204,100.0,305,0.7000000000000001,0.6,61,1.75,91
8205,100.0,1000,0.2,0.5,64,1.0,61
8206,100.0,501,0.1,0.30000000000000004,47,1.5,51
8207,100.0,557,0.5,0.8,69,3.0,11
8208,100.0,886,0.30000000000000004,0.9,98,0.75,41
8209,100.0,626,0.6,0.5,29,1.75,21
8210,100.0,584,0.9,0.30000000000000004,86,2.25,11
8211,100.0,541,0.30000000000000004,0.4,83,1.25,31
8212,100.0,388,0.4,0.6,53,2.0,1
8213,100.0,643,0.5,0.4,58,1.5,41
8214,100.0,269,0.8,0.30000000000000004,72,0.25,21
8215,100.0,371,0.6,0.8,77,2.75,31
8216,100.0,461,0.7000000000000001,0.9,34,0.5,61
8217,100.0,412,0.2,0.5,92,1.5,41
8218,-100.0,333,0.1,0.1,96,1.75,51
8219,100.0,288,0.4,0.7000000000000001,39,1.0,11
8220,100.0,565,0.1,0.2,66,0.75,41
8221,100.0,975,0.30000000000000004,0.4,91,1.5,21
8222,100.0,439,0.5,0.30000000000000004,44,1.25,71
8223,100.0,758,0.2,0.6,18,2.0,81
8224,100.0,693,0.6,0.5,49,2.5,31
8225,100.0,201,0.7000000000000001,0.8,67,1.5,1
8226,100.0,925,0.30000000000000004,0.30000000000000004,80,1.75,41
8227,100.0,663,0.9,0.4,63,3.0,61
8228,100.0,313,0.8,0.9,94,0.25,31
8229,100.0,535,0.2,0.7000000000000001,85,0.75,51
8230,100.0,718,0.4,0.6,90,0.75,21
8231,100.0,355,0.30000000000000004,0.5,69,2.25,11
8232,100.0,250,0.6,0.30000000000000004,60,1.0,41
8233,100.0,615,0.5,0.1,76,1.5,51
8234,100.0,802,0.1,0.2,99,1.25,61
8235,100.0,472,0.7000000000000001,0.8,2,1.75,31
8236,100.0,493,0.4,0.30000000000000004,32,2.75,21
8237,100.0,593,0.6,0.5,82,1.5,71
8238,100.0,825,0.8,0.4,88,1.25,41
8239,100.0,652,0.30000000000000004,0.9,27,0.5,31
8240,100.0,271,0.9,0.7000000000000001,73,1.75,11
8241,100.0,675,0.1,0.6,56,3.0,41
8242,100.0,519,0.6,0.2,97,0.25,51
8243,100.0,399,0.5,0.30000000000000004,71,1.5,1
8244,100.0,854,0.2,0.4,52,2.0,21
8245,100.0,293,0.7000000000000001,0.8,95,1.0,61
8246,100.0,338,0.30000000000000004,0.6,42,0.75,21
8247,100.0,363,0.4,0.5,16,1.25,91
8248,-100.0,230,0.1,0.30000000000000004,63,1.5,31
8249,100.0,419,0.2,0.4,24,2.5,41
8250,100.0,951,0.5,0.9,21,2.0,81
8251,100.0,740,0.6,0.30000000000000004,65,1.75,11
8252,100.0,621,0.9,0.5,89,0.5,31
8253,100.0,380,0.30000000000000004,0.8,85,0.75,61
8254,100.0,443,0.7000000000000001,0.7000000000000001,93,1.0,41
8255,100.0,321,0.6,0.6,68,0.25,51
8256,100.0,871,0.4,0.4,100,0.5,71
8257,100.0,637,0.1,0.2,75,1.25,21
8258,100.0,553,0.30000000000000004,0.5,59,2.25,41
8259,100.0,691,0.5,0.1,49,1.5,11
8260,100.0,217,0.8,0.9,46,1.75,21
8261,100.0,500,0.2,0.30000000000000004,79,1.5,31
8262,100.0,601,0.7000000000000001,0.30000000000000004,87,3.0,41
8263,100.0,297,0.30000000000000004,0.5,55,1.75,51
8264,100.0,346,0.6,0.4,82,1.25,61
8265,100.0,710,0.1,0.8,70,2.5,1
8266,100.0,572,0.9,0.7000000000000001,91,2.0,11
8267,100.0,264,0.4,0.4,36,1.5,21
8268,100.0,476,0.2,0.6,67,0.25,31
8269,100.0,655,0.7000000000000001,0.30000000000000004,73,0.75,41
8270,100.0,781,0.6,0.2,97,1.0,51
8271,100.0,515,0.4,0.8,93,2.25,31
8272,-100.0,405,0.5,0.1,95,1.5,61
8273,100.0,671,0.1,0.9,78,1.75,71
8274,100.0,315,0.2,0.6,62,1.25,81
8275,100.0,634,0.9,0.7000000000000001,84,0.5,41
8276,100.0,183,0.30000000000000004,0.5,81,3.0,21
8277,100.0,387,0.6,0.4,89,2.75,11
8278,100.0,588,0.5,0.30000000000000004,86,1.5,41
8279,100.0,430,0.30000000000000004,0.5,65,0.75,21
8280,100.0,279,0.1,0.4,40,1.75,31
8281,100.0,531,0.7000000000000001,0.2,51,1.0,51
8282,100.0,243,0.2,0.8,71,2.0,1
8283,100.0,458,0.8,0.6,28,0.25,61
8284,100.0,330,0.4,0.30000000000000004,69,1.25,21
8285,100.0,369,0.30000000000000004,0.5,92,1.5,71
8286,100.0,767,0.6,0.9,76,1.5,11
8287,100.0,557,0.7000000000000001,0.4,53,1.75,31
8288,100.0,300,0.8,0.30000000000000004,98,0.75,41
8289,100.0,347,0.4,0.7000000000000001,66,1.0,31
8290,100.0,643,0.9,0.4,95,2.25,51
8291,100.0,703,0.5,0.30000000000000004,58,2.75,41
8292,100.0,901,0.1,0.6,47,1.25,91
8293,100.0,539,0.2,0.8,88,0.5,21
8294,100.0,605,0.30000000000000004,0.1,60,1.5,41
8295,100.0,489,0.1,0.5,74,0.75,61
8296,100.0,682,0.6,0.30000000000000004,63,1.75,71
8297,100.0,618,0.5,0.2,83,1.0,11
8298,100.0,363,0.30000000000000004,0.9,90,1.5,31
8299,100.0,263,0.6,0.5,49,1.25,41
8300,100.0,420,0.7000000000000001,0.8,67,3.0,51
8301,100.0,815,0.2,0.4,6,2.5,21
8302,100.0,580,0.4,0.7000000000000001,30,2.0,61
8303,100.0,391,0.1,0.6,100,2.25,31
8304,100.0,454,0.30000000000000004,0.30000000000000004,85,0.25,81
8305,100.0,509,0.4,0.8,97,1.5,41
8306,100.0,724,0.9,0.2,70,1.75,1
8307,100.0,665,0.5,0.9,55,1.25,21
8308,100.0,308,0.6,0.5,93,0.75,11
8309,100.0,336,0.1,0.7000000000000001,34,1.75,51
8310,100.0,219,0.7000000000000001,0.4,44,0.25,31
8311,100.0,752,0.2,0.30000000000000004,77,1.5,61
8312,100.0,475,0.8,0.30000000000000004,95,0.5,41
8313,100.0,200,0.30000000000000004,0.4,87,2.5,11
8314,100.0,840,0.6,0.6,72,1.25,31
8315,-100.0,288,0.5,0.1,64,1.0,41
8316,100.0,244,0.9,0.5,22,1.5,21
8317,100.0,863,0.7000000000000001,0.9,79,0.5,71
8318,100.0,924,0.30000000000000004,0.30000000000000004,61,1.5,21
8319,100.0,370,0.4,0.8,91,2.0,51
8320,100.0,681,0.6,0.2,67,3.0,41
8321,100.0,940,0.2,0.6,14,0.75,61
8322,100.0,654,0.1,0.4,11,1.75,1
8323,100.0,434,0.8,0.30000000000000004,83,1.25,31
8324,100.0,969,0.2,0.5,50,1.5,11
8325,100.0,562,0.5,0.6,81,1.75,41
8326,100.0,398,0.1,0.8,89,1.0,21
8327,100.0,792,0.30000000000000004,0.7000000000000001,26,2.25,51
8328,100.0,623,0.4,0.4,57,0.25,31
8329,100.0,885,0.7000000000000001,0.5,32,1.5,41
8330,100.0,318,0.6,0.9,53,0.75,11
8331,100.0,584,0.9,0.30000000000000004,86,1.75,91
8332,-100.0,275,0.30000000000000004,0.2,94,2.75,61
8333,100.0,358,0.4,0.30000000000000004,69,1.25,31
8334,100.0,639,0.1,0.1,90,2.0,81
8335,100.0,497,0.5,0.4,38,2.25,21
8336,100.0,529,0.2,0.8,65,3.0,51
8337,100.0,604,0.6,0.7000000000000001,75,0.75,71
8338,100.0,327,0.7000000000000001,0.5,96,1.5,41
8339,100.0,699,0.8,0.30000000000000004,98,1.0,1
8340,100.0,253,0.9,0.6,73,0.5,31
8341,-100.0,160,0.30000000000000004,0.4,92,1.5,21
8342,100.0,664,0.5,0.2,63,1.25,41
8343,100.0,412,0.6,0.9,47,0.25,61
8344,100.0,545,0.1,0.4,19,1.75,11
8345,100.0,289,0.4,0.8,41,1.5,41
8346,100.0,345,0.2,0.5,36,1.25,51
8347,100.0,471,0.30000000000000004,0.6,68,2.5,21
8348,100.0,376,0.5,0.30000000000000004,51,1.0,31
8349,100.0,445,0.7000000000000001,0.7000000000000001,84,2.0,41
8350,100.0,736,0.6,0.6,87,1.75,21
8351,100.0,230,0.2,0.5,71,0.75,61
8352,100.0,311,0.4,0.9,80,0.5,11
8353,100.0,626,0.30000000000000004,0.30000000000000004,61,2.75,1
8354,100.0,517,0.6,0.4,66,1.5,71
8355,100.0,568,0.1,0.8,93,3.0,41
8356,100.0,385,0.9,0.5,89,0.75,31
8357,100.0,260,0.7000000000000001,0.1,8,2.0,51
8358,100.0,649,0.8,0.2,96,0.25,11
8359,100.0,592,0.1,0.30000000000000004,3,2.25,61
8360,100.0,683,0.4,0.4,44,1.25,81
8361,100.0,352,0.30000000000000004,0.7000000000000001,100,2.5,31
8362,100.0,713,0.7000000000000001,0.8,77,1.5,41
8363,100.0,495,0.5,0.9,69,0.5,21
8364,100.0,415,0.2,0.2,73,1.75,21
8365,100.0,828,0.6,0.6,64,1.0,51
8366,100.0,332,0.9,0.30000000000000004,54,1.5,31
8367,100.0,554,0.1,0.5,82,1.5,41
8368,100.0,274,0.30000000000000004,0.30000000000000004,25,1.25,61
8369,100.0,466,0.6,0.4,57,0.25,41
8370,100.0,614,0.30000000000000004,0.8,91,1.75,11
8371,100.0,661,0.8,0.7000000000000001,98,0.75,31
8372,100.0,303,0.5,0.6,86,2.25,71
8373,100.0,398,0.2,0.5,60,3.0,21
8374,100.0,806,0.4,0.1,94,2.0,11
8375,100.0,778,0.1,0.4,29,1.0,1
8376,100.0,910,0.7000000000000001,0.30000000000000004,71,1.25,91
8377,100.0,444,0.6,0.8,75,1.5,41
8378,100.0,508,0.2,0.30000000000000004,84,0.75,61
8379,100.0,233,0.4,0.9,67,1.75,51
8380,100.0,637,0.5,0.2,88,1.5,81
8381,100.0,366,0.30000000000000004,0.5,92,0.5,21
8382,100.0,425,0.9,0.4,78,1.75,31
8383,100.0,539,0.30000000000000004,0.7000000000000001,96,1.0,41
8384,100.0,483,0.1,0.6,48,1.25,71
8385,100.0,583,0.7000000000000001,0.5,62,0.25,51
8386,100.0,328,0.6,0.9,81,1.5,41
8387,100.0,853,0.4,0.30000000000000004,16,0.75,21
8388,100.0,292,0.2,0.4,65,2.25,11
8389,100.0,693,0.8,0.8,52,2.0,31
8390,100.0,600,0.5,0.30000000000000004,70,1.5,61
8391,100.0,186,0.7000000000000001,0.5,46,2.5,51
8392,100.0,346,0.2,0.6,32,1.0,41
8393,100.0,249,0.6,0.7000000000000001,59,1.75,31
8394,100.0,982,0.1,0.4,89,3.0,1
8395,100.0,763,0.30000000000000004,0.2,86,1.25,21
8396,100.0,383,0.6,0.9,39,1.5,41
8397,100.0,665,0.9,0.30000000000000004,67,0.75,11
8398,100.0,274,0.5,0.4,55,0.25,31
8399,100.0,312,0.30000000000000004,0.5,42,0.5,61
8400,100.0,733,0.4,0.30000000000000004,23,1.75,21
8401,100.0,210,0.1,0.6,50,2.75,51
8402,100.0,650,0.7000000000000001,0.1,72,1.25,41
8403,100.0,624,0.30000000000000004,0.30000000000000004,98,2.0,11
8404,100.0,572,0.2,0.8,74,1.5,71
8405,100.0,525,0.6,0.2,94,1.0,31
8406,100.0,402,0.4,0.4,91,0.75,61
8407,100.0,456,0.9,0.8,69,1.75,21
8408,100.0,710,0.8,0.6,64,1.5,41
8409,100.0,673,0.5,0.7000000000000001,84,3.0,51
8410,100.0,891,0.7000000000000001,0.5,95,0.25,41
8411,100.0,431,0.1,0.30000000000000004,87,1.25,1
8412,100.0,370,0.2,0.9,34,2.25,11
8413,100.0,504,0.30000000000000004,0.4,90,0.5,31
8414,0.0,352,0.6,0.7000000000000001,0,1.5,81
8415,100.0,324,0.1,0.6,76,1.75,21
8416,100.0,950,0.5,0.8,66,1.25,41
8417,100.0,292,0.8,0.4,80,2.5,91
8418,100.0,548,0.4,0.2,97,1.0,21
8419,100.0,253,0.7000000000000001,0.5,100,2.0,31
8420,100.0,597,0.30000000000000004,0.1,62,1.5,61
8421,100.0,1000,0.9,0.30000000000000004,93,0.75,51
8422,100.0,677,0.6,0.2,68,1.75,11
8423,100.0,490,0.4,0.9,36,2.75,31
8424,100.0,632,0.2,0.30000000000000004,83,0.25,41
8425,100.0,339,0.1,0.4,78,1.5,21
8426,100.0,220,0.30000000000000004,0.5,88,1.25,71
8427,100.0,387,0.6,0.6,28,2.25,11
8428,100.0,525,0.4,0.8,57,1.0,41
8429,100.0,467,0.5,0.5,20,1.5,31
8430,100.0,748,0.2,0.30000000000000004,49,3.0,61
8431,100.0,868,0.7000000000000001,0.4,72,0.5,1
8432,100.0,609,0.30000000000000004,0.7000000000000001,85,0.75,51
8433,100.0,697,0.5,0.9,53,1.75,21
8434,-100.0,280,0.6,0.1,96,1.25,41
8435,100.0,311,0.1,0.30000000000000004,45,2.0,11
8436,100.0,418,0.30000000000000004,0.5,59,1.5,31
8437,100.0,569,0.8,0.6,91,0.75,71
8438,100.0,648,0.9,0.4,30,1.5,61
8439,100.0,366,0.1,0.8,94,0.5,41
8440,100.0,823,0.7000000000000001,0.30000000000000004,70,1.75,51
8441,100.0,842,0.2,0.5,81,0.25,21
8442,100.0,237,0.5,0.8,64,2.25,41
8443,100.0,798,0.6,0.7000000000000001,66,1.25,31
8444,100.0,260,0.9,0.2,51,2.5,11
8445,100.0,555,0.4,0.4,74,1.0,21
8446,100.0,480,0.30000000000000004,0.9,98,3.0,61
8447,100.0,299,0.2,0.30000000000000004,89,1.75,41
8448,100.0,442,0.6,0.4,55,1.5,81
8449,100.0,336,0.1,0.6,92,0.25,51
8450,100.0,403,0.8,0.5,12,1.25,31
8451,100.0,201,0.7000000000000001,0.2,61,0.75,31
8452,100.0,636,0.30000000000000004,0.30000000000000004,68,1.5,41
8453,100.0,584,0.4,0.8,4,2.75,71
8454,100.0,682,0.6,0.6,86,0.5,21
8455,100.0,918,0.5,0.9,79,2.0,1
8456,100.0,354,0.2,0.7000000000000001,71,1.75,91
8457,100.0,541,0.7000000000000001,0.1,38,0.75,61
8458,100.0,660,0.30000000000000004,0.30000000000000004,48,1.0,11
8459,100.0,719,0.1,0.5,83,1.5,21
8460,100.0,511,0.2,0.4,76,1.0,41
8461,100.0,613,0.4,0.30000000000000004,63,1.25,51
8462,100.0,266,0.9,0.5,96,1.75,31
8463,100.0,381,0.30000000000000004,0.9,43,1.5,61
8464,100.0,311,0.5,0.8,17,2.25,41
8465,100.0,450,0.6,0.6,25,2.0,21
8466,100.0,283,0.8,0.30000000000000004,88,2.5,11
8467,100.0,965,0.4,0.7000000000000001,69,3.0,41
8468,100.0,785,0.1,0.4,66,0.25,1
8469,100.0,622,0.7000000000000001,0.30000000000000004,94,1.25,71
8470,100.0,325,0.6,0.5,99,1.5,31
8471,100.0,426,0.2,0.2,58,1.75,51
8472,100.0,651,0.9,0.4,90,0.5,41
8473,100.0,760,0.30000000000000004,0.8,10,0.75,11
8474,100.0,574,0.5,0.6,73,1.5,61
8475,100.0,483,0.1,0.5,85,1.25,21
8476,100.0,236,0.6,0.30000000000000004,65,1.0,21
8477,100.0,398,0.4,0.1,33,0.25,31
8478,100.0,353,0.7000000000000001,0.9,53,1.75,41
8479,100.0,527,0.30000000000000004,0.4,92,1.5,81
8480,100.0,680,0.1,0.6,47,2.75,51
8481,100.0,370,0.6,0.2,81,3.0,31
8482,100.0,600,0.2,0.30000000000000004,77,2.0,51
8483,100.0,700,0.5,0.8,68,2.25,71
8484,100.0,638,0.9,0.5,96,0.75,41
8485,100.0,343,0.30000000000000004,0.2,41,1.5,11
8486,100.0,934,0.4,0.7000000000000001,87,0.5,61
8487,100.0,503,0.7000000000000001,0.4,22,1.25,1
8488,100.0,411,0.8,0.30000000000000004,51,0.75,21
8489,100.0,548,0.1,0.8,27,1.75,31
8490,100.0,876,0.30000000000000004,0.9,62,1.5,41
8491,100.0,299,0.5,0.6,71,1.0,31
8492,100.0,737,0.6,0.4,83,2.5,41
8493,100.0,661,0.2,0.7000000000000001,56,1.25,21
8494,100.0,588,0.8,0.1,98,0.25,11
8495,100.0,249,0.4,0.5,90,1.75,61
8496,100.0,218,0.6,0.30000000000000004,60,1.5,91
8497,100.0,178,0.9,0.9,94,2.0,51
8498,100.0,453,0.7000000000000001,0.4,64,0.5,31
8499,100.0,326,0.2,0.7000000000000001,75,3.0,81
8500,100.0,385,0.4,0.5,92,1.0,21
8501,100.0,279,0.1,0.6,31,1.5,11
8502,100.0,562,0.30000000000000004,0.30000000000000004,86,1.25,41
8503,100.0,462,0.5,0.2,67,0.75,61
8504,100.0,899,0.7000000000000001,0.8,79,2.25,41
8505,100.0,614,0.6,0.30000000000000004,73,1.75,51
8506,100.0,265,0.1,0.5,70,0.75,21
8507,100.0,690,0.30000000000000004,0.4,88,2.75,31
8508,100.0,429,0.2,0.30000000000000004,98,1.5,11
8509,100.0,716,0.9,0.8,49,0.25,71
8510,100.0,362,0.4,0.9,84,2.5,41
8511,100.0,527,0.7000000000000001,0.6,46,1.0,1
8512,100.0,485,0.1,0.2,100,2.0,31
8513,100.0,640,0.30000000000000004,0.4,54,1.5,21
8514,100.0,671,0.5,0.7000000000000001,13,1.25,51
8515,100.0,290,0.6,0.1,96,2.25,61
8516,100.0,840,0.2,0.30000000000000004,66,1.75,41
8517,100.0,308,0.30000000000000004,0.4,90,0.25,21
8518,100.0,503,0.8,0.5,69,1.5,41
8519,100.0,329,0.6,0.6,82,1.75,81
8520,100.0,402,0.7000000000000001,0.5,58,1.25,11
8521,100.0,343,0.5,0.8,6,0.5,31
8522,100.0,566,0.1,0.30000000000000004,93,3.0,61
8523,100.0,379,0.2,0.9,63,0.75,71
8524,100.0,596,0.4,0.5,95,1.25,1
8525,100.0,631,0.9,0.30000000000000004,77,1.5,21
8526,100.0,197,0.30000000000000004,0.6,39,1.75,51
8527,100.0,861,0.6,0.4,72,2.0,41
8528,100.0,240,0.5,0.2,52,1.0,31
8529,100.0,800,0.1,0.7000000000000001,44,0.5,11
8530,100.0,770,0.8,0.8,35,1.5,41
8531,100.0,474,0.2,0.30000000000000004,88,0.75,21
8532,100.0,665,0.30000000000000004,0.4,61,2.25,61
8533,100.0,436,0.4,0.5,80,1.0,31
8534,100.0,359,0.6,0.9,75,1.25,51
8535,100.0,317,0.6,0.8,86,1.5,11
8536,100.0,515,0.7000000000000001,0.1,65,1.75,21
8537,100.0,697,0.30000000000000004,0.6,92,0.75,41
8538,100.0,545,0.5,0.30000000000000004,68,0.25,31
8539,100.0,255,0.9,0.4,89,2.0,61
8540,100.0,612,0.7000000000000001,0.7000000000000001,56,2.75,41
8541,100.0,580,0.4,0.2,84,3.0,71
8542,100.0,648,0.1,0.6,94,1.75,51
8543,100.0,819,0.2,0.5,24,2.5,21
8544,100.0,415,0.4,0.30000000000000004,97,1.5,31
8545,100.0,281,0.1,0.9,70,1.25,81
8546,100.0,747,0.30000000000000004,0.4,50,1.5,1
8547,100.0,385,0.5,0.4,18,0.25,41
8548,100.0,159,0.6,0.5,91,1.0,11
8549,100.0,217,0.8,0.7000000000000001,67,0.5,61
8550,100.0,725,0.2,0.8,74,0.75,91
8551,100.0,297,0.6,0.30000000000000004,29,2.0,71
8552,100.0,494,0.9,0.9,82,1.75,21
8553,100.0,986,0.7000000000000001,0.1,42,1.5,31
8554,100.0,339,0.30000000000000004,0.2,37,1.25,51
8555,100.0,370,0.1,0.30000000000000004,72,1.5,41
8556,100.0,535,0.5,0.6,78,1.0,41
8557,100.0,654,0.4,0.5,63,0.25,11
8558,100.0,682,0.30000000000000004,0.8,59,1.75,31
8559,100.0,466,0.1,0.4,85,2.25,21
8560,100.0,271,0.2,0.30000000000000004,100,3.0,61
8561,100.0,949,0.8,0.7000000000000001,15,1.5,41
8562,100.0,319,0.7000000000000001,0.5,88,1.25,51
8563,100.0,621,0.4,0.6,8,0.5,11
8564,100.0,557,0.6,0.4,65,2.75,31
8565,100.0,595,0.30000000000000004,0.30000000000000004,48,2.0,1
8566,-100.0,352,0.2,0.2,97,1.75,41
8567,100.0,394,0.7000000000000001,0.8,93,0.75,21
8568,100.0,449,0.5,0.9,33,1.5,41
8569,100.0,914,0.9,0.5,20,2.5,71
8570,100.0,231,0.30000000000000004,0.8,54,2.25,61
8571,100.0,707,0.6,0.4,90,1.0,51
8572,100.0,629,0.2,0.30000000000000004,95,1.25,11
8573,100.0,413,0.1,0.6,70,1.5,31
8574,100.0,519,0.6,0.30000000000000004,26,0.75,21
8575,100.0,296,0.4,0.7000000000000001,61,0.25,41
8576,100.0,668,0.1,0.5,46,3.0,21
8577,100.0,572,0.5,0.1,81,1.75,81
8578,100.0,267,0.30000000000000004,0.4,87,1.5,61
8579,100.0,781,0.9,0.9,67,0.5,91
8580,100.0,494,0.7000000000000001,0.6,52,1.25,51
8581,100.0,646,0.6,0.7000000000000001,75,1.5,31
8582,100.0,370,0.7000000000000001,0.2,84,1.75,1
8583,100.0,325,0.2,0.8,69,1.25,11
8584,100.0,603,0.4,0.30000000000000004,63,1.0,41
8585,100.0,890,0.8,0.5,91,0.75,21
8586,100.0,347,0.6,0.4,98,1.5,31
8587,-100.0,246,0.5,0.30000000000000004,95,2.0,41
8588,100.0,442,0.30000000000000004,0.2,72,0.25,71
8589,100.0,540,0.1,0.5,79,2.25,31
8590,100.0,811,0.9,0.6,2,1.0,21
8591,100.0,471,0.30000000000000004,0.9,56,2.5,61
8592,100.0,301,0.1,0.4,40,0.75,51
8593,100.0,685,0.2,0.30000000000000004,93,0.5,41
8594,100.0,586,0.5,0.1,65,1.75,11
8595,100.0,392,0.4,0.8,31,1.5,31
8596,100.0,835,0.6,0.30000000000000004,36,3.0,21
8597,100.0,425,0.30000000000000004,0.4,49,1.25,41
8598,100.0,195,0.7000000000000001,0.5,86,2.75,71
8599,100.0,511,0.1,0.7000000000000001,89,1.75,51
8600,100.0,731,0.8,0.30000000000000004,22,2.0,81
8601,100.0,622,0.4,0.6,96,1.5,41
8602,100.0,279,0.5,0.9,77,1.25,1
8603,100.0,335,0.2,0.8,59,0.75,11
8604,100.0,672,0.6,0.30000000000000004,68,0.25,61
8605,100.0,358,0.9,0.4,83,1.5,31
8606,100.0,563,0.30000000000000004,0.5,73,1.75,21
8607,100.0,313,0.7000000000000001,0.2,51,0.5,41
8608,100.0,757,0.8,0.8,28,2.25,61
8609,100.0,649,0.5,0.6,66,0.75,31
8610,100.0,259,0.6,0.7000000000000001,44,1.0,51
8611,100.0,398,0.1,0.5,71,1.5,21
8612,100.0,933,0.30000000000000004,0.9,91,1.25,41
8613,-100.0,486,0.2,0.1,100,2.5,11
8614,100.0,457,0.4,0.30000000000000004,85,2.25,21
8615,100.0,854,0.9,0.4,88,2.0,31
8616,100.0,969,0.2,0.2,63,1.0,71
8617,100.0,134,0.7000000000000001,0.4,95,1.75,1
8618,100.0,694,0.6,0.30000000000000004,82,1.5,51
8619,100.0,637,0.4,0.6,98,3.0,41
8620,100.0,373,0.1,0.9,61,0.5,61
8621,100.0,223,0.30000000000000004,0.8,54,1.5,11
8622,100.0,552,0.5,0.7000000000000001,93,0.25,31
8623,100.0,609,0.6,0.4,57,0.75,51
8624,100.0,412,0.2,0.5,75,1.25,81
8625,100.0,526,0.7000000000000001,0.30000000000000004,69,1.75,41
8626,100.0,716,0.30000000000000004,0.5,80,1.5,91
8627,100.0,433,0.1,0.6,47,1.25,21
8628,100.0,339,0.9,0.30000000000000004,86,1.0,11
8629,100.0,582,0.4,0.4,89,1.75,21
8630,100.0,661,0.30000000000000004,0.6,64,0.75,61
8631,100.0,876,0.5,0.1,68,3.0,31
8632,100.0,243,0.6,0.8,50,1.5,41
8633,100.0,286,0.8,0.2,77,2.0,31
8634,100.0,316,0.30000000000000004,0.7000000000000001,66,0.25,21
8635,100.0,787,0.4,0.4,97,2.5,41
8636,100.0,505,0.7000000000000001,0.9,92,2.75,51
8637,100.0,356,0.6,0.5,73,1.5,61
8638,100.0,382,0.1,0.30000000000000004,34,1.0,1
8639,100.0,628,0.2,0.30000000000000004,24,1.25,11
8640,100.0,207,0.8,0.8,42,0.5,71
8641,100.0,484,0.5,0.2,70,2.25,41
8642,100.0,673,0.1,0.5,94,1.75,31
8643,100.0,307,0.9,0.6,10,0.75,21
8644,100.0,263,0.2,0.30000000000000004,30,0.25,41
8645,100.0,604,0.4,0.4,91,1.5,51
8646,100.0,329,0.7000000000000001,0.8,87,2.0,41
8647,100.0,572,0.6,0.7000000000000001,96,0.5,31
8648,100.0,180,0.30000000000000004,0.9,52,1.5,21
8649,100.0,537,0.1,0.4,80,1.25,11
8650,100.0,707,0.6,0.30000000000000004,59,1.75,61
8651,100.0,647,0.30000000000000004,0.5,38,1.0,31
8652,100.0,281,0.5,0.1,83,0.75,41
8653,100.0,404,0.8,0.2,65,3.0,81
8654,100.0,447,0.9,0.6,55,1.5,71
8655,100.0,746,0.2,0.8,45,1.75,11
8656,100.0,231,0.4,0.5,61,1.25,51
8657,100.0,360,0.2,0.7000000000000001,67,1.5,21
8658,100.0,462,0.5,0.9,90,2.0,61
8659,100.0,907,0.1,0.4,85,1.75,41
8660,100.0,591,0.7000000000000001,0.30000000000000004,98,0.5,91
8661,100.0,806,0.30000000000000004,0.5,71,1.25,1
8662,100.0,516,0.6,0.6,5,2.5,41
8663,100.0,693,0.4,0.4,74,1.0,31
8664,100.0,421,0.30000000000000004,0.30000000000000004,87,2.25,21
8665,100.0,662,0.7000000000000001,0.8,48,0.25,51
8666,100.0,344,0.1,0.30000000000000004,27,0.75,11
8667,100.0,299,0.6,0.5,18,1.5,31
8668,100.0,388,0.2,0.9,94,3.0,41
8669,100.0,611,0.4,0.1,100,2.75,61
8670,100.0,561,0.5,0.2,78,0.25,21
8671,100.0,329,0.9,0.30000000000000004,63,1.5,71
8672,100.0,258,0.7000000000000001,0.6,68,1.75,11
8673,100.0,480,0.6,0.7000000000000001,82,0.75,31
8674,100.0,633,0.2,0.4,92,1.25,41
8675,100.0,775,0.8,0.8,76,1.0,1
8676,100.0,827,0.30000000000000004,0.4,89,1.5,21
8677,100.0,538,0.1,0.6,71,0.5,61
8678,100.0,504,0.30000000000000004,0.5,32,1.75,51
8679,100.0,369,0.5,0.2,66,2.0,31
8680,100.0,684,0.9,0.9,57,0.75,41
8681,100.0,726,0.4,0.5,53,1.25,51
8682,100.0,658,0.6,0.30000000000000004,21,1.5,11
8683,100.0,430,0.7000000000000001,0.4,96,2.25,71
8684,100.0,847,0.1,0.7000000000000001,93,1.0,21
